,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
234,Hampus Lindholm,BOS,D,29,1994-01-20,Helsingborg,,SWE,SWE,76,215,2012,ANA,1,6,6
235,Matt Dumba,MIN,D,28,1994-07-25,Regina,SK,CAN,CAN,72,181,2012,MIN,1,7,7
236,Phillip Di Giuseppe,VAN,L,29,1993-10-09,Toronto,ON,CAN,CAN,72,193,2012,CAR,2,8,38
237,Brendan Gaunce,CBJ,C,29,1994-03-25,Sudbury,ON,CAN,CAN,75,219,2012,VAN,1,26,26
238,Brady Skjei,CAR,D,29,1994-03-26,Lakeville,MN,USA,USA,75,210,2012,NYR,1,28,28
239,Tanner Pearson,VAN,L,30,1992-08-10,Kitchener,ON,CAN,CAN,73,201,2012,L.A,1,30,30
240,Scott Laughton,PHI,C,28,1994-05-30,Oakville,ON,CAN,CAN,73,190,2012,PHI,1,20,20
241,Mark Jankowski,NSH,C,28,1994-09-13,Hamilton,ON,CAN,CAN,76,212,2012,CGY,1,21,21
242,Olli Maatta,DET,D,28,1994-08-22,Jyväskylä,,FIN,FIN,74,207,2012,PIT,1,22,22
243,Mike Matheson,MTL,D,29,1994-02-27,Pointe-Claire,QC,CAN,CAN,74,193,2012,FLA,1,23,23
244,Zemgus Girgensons,BUF,L,29,1994-01-05,Riga,,LVA,LVA,74,200,2012,BUF,1,14,14
245,Cody Ceci,EDM,D,29,1993-12-21,Ottawa,ON,CAN,CAN,74,210,2012,OTT,1,15,15
246,Tom Wilson,WSH,R,29,1994-03-29,Toronto,ON,CAN,CAN,76,220,2012,WSH,1,16,16
247,Tomas Hertl,S.J,C,29,1993-11-12,Praha,,CZE,CZE,75,215,2012,S.J,1,17,17
248,Teuvo Teravainen,CAR,L,28,1994-09-11,Helsinki,,FIN,FIN,71,191,2012,CHI,1,18,18
249,Derrick Pouliot,S.J,D,29,1994-01-16,Estevan,SK,CAN,CAN,72,196,2012,PIT,1,8,8
250,Jacob Trouba,NYR,D,29,1994-02-26,Rochester,MI,USA,USA,75,203,2012,WPG,1,9,9
251,Filip Forsberg,NSH,L,28,1994-08-13,Ostervala,,SWE,SWE,73,205,2012,WSH,1,11,11
252,Radek Faksa,DAL,C,29,1994-01-09,Vitkov,,CZE,CZE,75,225,2012,DAL,1,13,13
253,Matt Grzelcyk,BOS,D,29,1994-01-05,Charlestown,MA,USA,USA,70,176,2012,BOS,3,24,85
254,Colton Parayko,STL,D,29,1993-05-12,St. Albert,AB,CAN,CAN,78,228,2012,STL,3,25,86
255,Oskar Sundqvist,"DET, MIN",C,29,1994-03-23,Boden,,SWE,SWE,75,220,2012,PIT,3,20,81
256,Esa Lindell,DAL,D,28,1994-05-23,Vantaa,,FIN,FIN,75,220,2012,DAL,3,13,74
257,Chandler Stephenson,VGK,C,28,1994-04-22,Saskatoon,SK,CAN,CAN,72,209,2012,WSH,3,16,77
258,Shayne Gostisbehere,"ARI, CAR",D,29,1993-04-20,Pembroke Pines,FL,USA,USA,71,180,2012,PHI,3,17,78
259,Devin Shore,EDM,C,28,1994-07-19,Ajax,ON,CAN,CAN,73,206,2012,DAL,2,31,61
260,Jujhar Khaira,CHI,L,28,1994-08-13,Surrey,BC,CAN,CAN,76,212,2012,EDM,3,2,63
261,Adam Pelech,NYI,D,28,1994-08-16,Toronto,ON,CAN,CAN,75,210,2012,NYI,3,4,65
262,Jimmy Vesey,NYR,L,29,1993-05-26,Boston,MA,USA,USA,75,202,2012,NSH,3,5,66
263,Chris Tierney,"FLA, MTL",C,28,1994-07-01,Keswick,ON,CAN,CAN,73,191,2012,S.J,2,25,55
264,Jordan Martinook,CAR,L,30,1992-07-25,Brandon,MB,CAN,CAN,72,196,2012,PHX,2,28,58
265,Damon Severson,N.J,D,28,1994-08-07,Melville,SK,CAN,CAN,74,205,2012,N.J,2,30,60
266,Colton Sissons,NSH,C,29,1993-11-05,North Vancouver,BC,CAN,CAN,73,200,2012,NSH,2,20,50
267,Teddy Blueger,"PIT, VGK",C,28,1994-08-15,Riga,,LVA,LVA,72,185,2012,PIT,2,22,52
268,Jake McCabe,"CHI, TOR",D,29,1993-10-12,Eau Claire,WI,USA,USA,73,204,2012,BUF,2,14,44
269,Brock McGinn,"ANA, PIT",L,29,1994-02-02,Fergus,ON,CAN,CAN,72,187,2012,CAR,2,17,47
270,Connor Carrick,BOS,D,29,1994-04-13,Orland Park,IL,USA,USA,70,198,2012,WSH,5,16,137
271,Charles Hudon,COL,L,28,1994-06-23,Alma,QC,CAN,CAN,70,190,2012,MTL,5,1,122
272,Dominic Toninato,WPG,C,29,1994-03-09,Duluth,MN,USA,USA,74,191,2012,TOR,5,5,126
273,Jaccob Slavin,CAR,D,28,1994-05-01,Denver,CO,USA,USA,75,207,2012,CAR,4,29,120
274,Andreas Athanasiou,CHI,C,28,1994-08-06,London,ON,CAN,CAN,74,190,2012,DET,4,19,110
275,Brett Kulak,EDM,D,29,1994-01-06,Edmonton,AB,CAN,CAN,73,197,2012,CGY,4,14,105
276,Erik Gustafsson,"TOR, WSH",D,31,1992-03-14,Nynashamn,,SWE,SWE,72,197,2012,EDM,4,2,93
277,Josh Anderson,MTL,R,28,1994-05-07,Burlington,ON,CAN,CAN,75,218,2012,CBJ,4,4,95
278,Matthew Benning,S.J,D,28,1994-05-25,Edmonton,AB,CAN,CAN,73,203,2012,BOS,6,24,175
279,Vinnie Hinostroza,BUF,C,29,1994-04-03,Chicago,IL,USA,USA,70,183,2012,CHI,6,18,169
280,Connor Brown,WSH,R,29,1994-01-14,Toronto,ON,CAN,CAN,72,181,2012,TOR,6,5,156
281,Ben Hutton,VGK,D,29,1993-04-20,Brockville,ON,CAN,CAN,75,201,2012,VAN,5,26,147
282,Alexander Kerfoot,TOR,C,28,1994-08-11,Vancouver,BC,CAN,CAN,71,186,2012,N.J,5,29,150
283,Jaycob Megna,"S.J, SEA",D,30,1992-12-10,Plantation,FL,USA,USA,78,220,2012,ANA,7,29,210
284,Liam O'Brien,ARI,C,28,1994-07-29,Halifax,NS,CAN,CAN,73,213,-,-,-,-,-
285,Kurtis MacDermid,COL,D,29,1994-03-25,Sauble Beach,ON,CAN,CAN,77,233,-,-,-,-,-
286,Jayson Megna,"ANA, COL",C,33,1990-02-01,Fort Lauderdale,FL,USA,USA,73,195,-,-,-,-,-
287,Buddy Robinson,CHI,R,31,1991-09-30,Bellmawr,NJ,USA,USA,78,232,-,-,-,-,-
288,Nate Schmidt,WPG,D,31,1991-07-16,St. Cloud,MN,USA,USA,72,195,-,-,-,-,-
289,Chad Ruhwedel,PIT,D,32,1990-05-07,San Diego,CA,USA,USA,71,191,-,-,-,-,-
290,Anton Blidh,COL,L,28,1995-03-14,Molnlycke,,SWE,SWE,73,197,2013,BOS,6,29,180
291,Dominik Kubalik,DET,L,27,1995-08-21,Plzen,,CZE,CZE,74,190,2013,L.A,7,10,191
292,Kyle Burroughs,VAN,D,27,1995-07-12,Vancouver,BC,CAN,CAN,72,193,2013,NYI,7,15,196
293,Andreas Johnsson,"N.J, S.J",L,28,1994-11-21,Gävle,,SWE,SWE,70,195,2013,TOR,7,21,202
294,MacKenzie Weegar,CGY,D,29,1994-01-07,Ottawa,ON,CAN,CAN,72,206,2013,FLA,7,25,206
295,Tyler Motte,"NYR, OTT","C, L",28,1995-03-10,St. Clair,MI,USA,USA,70,192,2013,CHI,4,30,121
296,Saku Maenalanen,WPG,R,28,1994-05-29,Kemi,,FIN,FIN,76,214,2013,NSH,5,4,125
297,Tucker Poolman,VAN,D,29,1993-06-08,Dubuque,IA,USA,USA,74,199,2013,WPG,5,6,127
298,Connor Clifton,BOS,D,27,1995-04-28,Long Branch,NJ,USA,USA,71,190,2013,PHX,5,12,133
299,Carson Soucy,SEA,D,28,1994-07-27,Viking,AB,CAN,CAN,77,208,2013,MIN,5,16,137
300,Jonny Brodzinski,NYR,C,29,1993-06-19,Ham Lake,MN,USA,USA,72,212,2013,L.A,5,27,148
301,Josh Brown,ARI,D,29,1994-01-21,London,ON,CAN,CAN,77,220,2013,FLA,6,1,152
302,Hudson Fasching,NYI,R,27,1995-07-28,Milwaukee,WI,USA,USA,75,204,2013,L.A,4,27,118
303,John Hayden,SEA,C,28,1995-02-14,Chicago,IL,USA,USA,75,223,2013,CHI,3,13,74
304,Pavel Buchnevich,STL,L,27,1995-04-17,Cherepovets,,RUS,RUS,73,196,2013,NYR,3,14,75
305,Jake Guentzel,PIT,L,28,1994-10-06,Omaha,NE,USA,USA,71,180,2013,PIT,3,16,77
306,Mattias Janmark,EDM,C,30,1992-12-08,Stockholm,,SWE,SWE,73,205,2013,DET,3,18,79
307,Anthony Duclair,FLA,L,27,1995-08-26,Pointe-Claire,QC,CAN,CAN,71,197,2013,NYR,3,19,80
308,Carter Verhaeghe,FLA,C,27,1995-08-14,Toronto,ON,CAN,CAN,74,180,2013,TOR,3,21,82
309,Oliver Bjorkstrand,SEA,R,28,1995-04-10,Herning,,DNK,DNK,72,175,2013,CBJ,3,28,89
310,Miles Wood,N.J,L,27,1995-09-13,Buffalo,NY,USA,USA,74,195,2013,N.J,4,9,100
311,Nicholas Paul,T.B,L,28,1995-03-20,Mississauga,ON,CAN,CAN,75,223,2013,DAL,4,10,101
312,Andrew Copp,DET,C,28,1994-07-08,Ann Arbor,MI,USA,USA,73,199,2013,WPG,4,13,104
313,Ben Harpur,NYR,D,28,1995-01-12,Hamilton,ON,CAN,CAN,78,231,2013,OTT,4,17,108
314,Ryan Graves,N.J,D,27,1995-05-21,Yarmouth,NS,CAN,CAN,77,220,2013,NYR,4,19,110
315,Andre Burakovsky,SEA,L,28,1995-02-09,Klagenfurt,,AUT,SWE,75,209,2013,WSH,1,23,23
316,Michael McCarron,NSH,R,28,1995-03-07,Grosse Pointe,MI,USA,USA,78,232,2013,MTL,1,25,25
317,Shea Theodore,VGK,D,27,1995-08-03,Langley,BC,CAN,CAN,74,197,2013,ANA,1,26,26
318,Jason Dickinson,CHI,C,27,1995-07-04,Georgetown,ON,CAN,CAN,74,200,2013,DAL,1,29,29
319,Ryan Hartman,MIN,R,28,1994-09-20,Hilton Head Isl.,SC,USA,USA,72,197,2013,CHI,1,30,30
320,Adam Erne,DET,L,27,1995-04-20,New Haven,CT,USA,USA,73,212,2013,T.B,2,3,33
321,J.T. Compher,COL,L,28,1995-04-08,Northbrook,IL,USA,USA,72,190,2013,BUF,2,5,35
322,Laurent Dauphin,ARI,C,28,1995-03-27,Repentigny,QC,CAN,CAN,72,186,2013,PHX,2,9,39
323,Robert Hagg,DET,D,28,1995-02-08,Uppsala,,SWE,SWE,74,210,2013,PHI,2,11,41
324,Steven Santini,STL,D,28,1995-03-07,Bronxville,NY,USA,USA,74,209,2013,N.J,2,12,42
325,Nic Petan,MIN,C,28,1995-03-22,Delta,BC,CAN,CAN,69,175,2013,WPG,2,13,43
326,Gustav Olofsson,SEA,D,28,1994-12-01,Boras,,SWE,SWE,74,199,2013,MIN,2,16,46
327,Dillon Heatherington,OTT,D,27,1995-05-09,Calgary,AB,CAN,CAN,76,215,2013,CBJ,2,20,50
328,Artturi Lehkonen,COL,L,27,1995-07-04,Piikkio,,FIN,FIN,71,179,2013,MTL,2,25,55
329,William Carrier,VGK,L,28,1994-12-20,LaSalle,QC,CAN,CAN,74,218,2013,STL,2,27,57
330,Tyler Bertuzzi,"BOS, DET",L,28,1995-02-24,Sudbury,ON,CAN,CAN,73,186,2013,DET,2,28,58
331,Zach Sanford,NSH,L,28,1994-11-09,Salem,MA,USA,USA,76,206,2013,WSH,2,31,61
332,Brett Pesce,CAR,D,28,1994-11-15,Tarrytown,NY,USA,USA,75,206,2013,CAR,3,5,66
333,Nathan MacKinnon,COL,C,27,1995-09-01,Halifax,NS,CAN,CAN,72,200,2013,COL,1,1,1
334,Aleksander Barkov,FLA,C,27,1995-09-02,Tampere,,FIN,FIN,75,215,2013,FLA,1,2,2
335,Jonathan Drouin,MTL,L,28,1995-03-28,Ste-Agathe,QC,CAN,CAN,71,198,2013,T.B,1,3,3
336,Seth Jones,CHI,D,28,1994-10-03,Arlington,TX,USA,USA,76,213,2013,NSH,1,4,4
337,Elias Lindholm,CGY,C,28,1994-12-02,Boden,,SWE,SWE,73,202,2013,CAR,1,5,5
338,Sean Monahan,MTL,C,28,1994-10-12,Brampton,ON,CAN,CAN,74,196,2013,CGY,1,6,6
339,Darnell Nurse,EDM,D,28,1995-02-04,Hamilton,ON,CAN,CAN,76,221,2013,EDM,1,7,7
340,Rasmus Ristolainen,PHI,D,28,1994-10-27,Turku,,FIN,FIN,76,221,2013,BUF,1,8,8
341,Bo Horvat,"NYI, VAN",C,28,1995-04-05,London,ON,CAN,CAN,72,215,2013,VAN,1,9,9
342,Valeri Nichushkin,COL,R,28,1995-03-04,Chelyabinsk,,RUS,RUS,76,210,2013,DAL,1,10,10
343,Max Domi,"CHI, DAL",C,28,1995-03-02,Winnipeg,MB,CAN,CAN,70,194,2013,PHX,1,12,12
344,Josh Morrissey,WPG,D,28,1995-03-28,Calgary,AB,CAN,CAN,72,185,2013,WPG,1,13,13
345,Alex Wennberg,SEA,C,28,1994-09-22,Stockholm,,SWE,SWE,74,190,2013,CBJ,1,14,14
346,Ryan Pulock,NYI,D,28,1994-10-06,Dauphin,MB,CAN,CAN,74,216,2013,NYI,1,15,15
347,Nikita Zadorov,CGY,D,27,1995-04-16,Moscow,,RUS,RUS,78,248,2013,BUF,1,16,16
348,Curtis Lazar,"N.J, VAN",C,28,1995-02-02,Salmon Arm,BC,CAN,CAN,72,203,2013,OTT,1,17,17
349,Anthony Mantha,WSH,R,28,1994-09-16,Longueuil,QC,CAN,CAN,77,234,2013,DET,1,20,20
350,Jean-Sebastien Dea,ARI,C,29,1994-02-08,Laval,QC,CAN,CAN,71,174,-,-,-,-,-
351,Ross Johnston,NYI,L,29,1994-02-18,Charlottetown,PE,CAN,CAN,77,230,-,-,-,-,-
352,Dakota Mermis,MIN,D,29,1994-01-05,Alton,IL,USA,USA,72,195,-,-,-,-,-
353,Nathan Walker,STL,L,29,1994-02-07,Cardiff,,GBR,AUS,69,187,2014,WSH,3,29,89
354,Joel Hanley,DAL,D,31,1991-06-08,Keswick,ON,CAN,CAN,71,190,-,-,-,-,-
355,Conor Sheary,WSH,L,30,1992-06-08,Winchester,MA,USA,USA,69,179,-,-,-,-,-
356,Trevor van Riemsdyk,WSH,D,31,1991-07-24,Middletown,NJ,USA,USA,75,191,-,-,-,-,-
357,Ryan Carpenter,NYR,C,32,1991-01-18,Oviedo,FL,USA,USA,73,198,-,-,-,-,-
358,Jordan Oesterle,DET,D,30,1992-06-25,Dearborn Heights,MI,USA,USA,72,187,-,-,-,-,-
359,Patrick Brown,"OTT, PHI",C,30,1992-05-29,Bloomfield Hills,MI,USA,USA,73,210,-,-,-,-,-
360,Garnet Hathaway,"BOS, WSH",R,31,1991-11-23,Kennebunkport,ME,USA,USA,75,208,-,-,-,-,-
361,Frederick Gaudreau,MIN,C,29,1993-05-01,Bromont,QC,CAN,CAN,72,184,-,-,-,-,-
362,Pierre-Edouard Bellemare,T.B,L,38,1985-03-06,Le Blanc-Mesnil,,FRA,FRA,71,198,-,-,-,-,-
363,Tomas Nosek,BOS,L,30,1992-09-01,Pardubice,,CZE,CZE,75,205,-,-,-,-,-
364,Aaron Ekblad,FLA,D,27,1996-02-07,Windsor,ON,CAN,CAN,76,215,2014,FLA,1,1,1
365,Sam Reinhart,FLA,C,27,1995-11-06,West Vancouver,BC,CAN,CAN,74,193,2014,BUF,1,2,2
366,Leon Draisaitl,EDM,C,27,1995-10-27,Cologne,,DEU,DEU,74,208,2014,EDM,1,3,3
367,Sam Bennett,FLA,C,26,1996-06-20,Holland Landing,ON,CAN,CAN,73,195,2014,CGY,1,4,4
368,Haydn Fleury,T.B,D,26,1996-07-08,Carlyle,SK,CAN,CAN,76,208,2014,CAR,1,7,7
369,William Nylander,TOR,R,26,1996-05-01,Calgary,AB,CAN,SWE,72,204,2014,TOR,1,8,8
370,Nikolaj Ehlers,WPG,L,27,1996-02-14,Aalborg,,DNK,DNK,72,169,2014,WPG,1,9,9
371,Nick Ritchie,"ARI, CGY",L,27,1995-12-05,Orangeville,ON,CAN,CAN,75,236,2014,ANA,1,10,10
372,Kevin Fiala,L.A,L,26,1996-07-22,St. Gallen,,CHE,CHE,70,204,2014,NSH,1,11,11
373,Jakub Vrana,"DET, STL",L,27,1996-02-28,Prague,,CZE,CZE,72,190,2014,WSH,1,13,13
374,Dylan Larkin,DET,C,26,1996-07-30,Waterford,MI,USA,USA,73,198,2014,DET,1,15,15
375,Sonny Milano,WSH,L,26,1996-05-12,Massapequa,NY,USA,USA,72,194,2014,CBJ,1,16,16
376,Travis Sanheim,PHI,D,27,1996-03-29,Elkhorn,MB,CAN,CAN,75,181,2014,PHI,1,17,17
377,Alex Tuch,BUF,R,26,1996-05-10,Syracuse,NY,USA,USA,76,219,2014,MIN,1,18,18
378,Tony DeAngelo,PHI,D,27,1995-10-24,Sewell,NJ,USA,USA,71,180,2014,T.B,1,19,19
379,Nick Schmaltz,ARI,C,27,1996-02-23,Madison,WI,USA,USA,72,181,2014,CHI,1,20,20
380,Robby Fabbri,DET,C,27,1996-01-22,Mississauga,ON,CAN,CAN,71,185,2014,STL,1,21,21
381,Kasperi Kapanen,"PIT, STL",R,26,1996-07-23,Kuopio,,FIN,FIN,73,194,2014,PIT,1,22,22
382,Jared McCann,SEA,L,26,1996-05-31,Stratford,ON,CAN,CAN,73,191,2014,VAN,1,24,24
383,David Pastrnak,BOS,R,26,1996-05-25,Havirov,,CZE,CZE,73,195,2014,BOS,1,25,25
384,Adrian Kempe,L.A,"C, R",26,1996-09-13,Kramfors,,SWE,SWE,74,200,2014,L.A,1,29,29
385,Brendan Lemieux,"L.A, PHI",L,27,1996-03-15,Denver,CO,USA,USA,73,215,2014,BUF,2,1,31
386,Ivan Barbashev,"STL, VGK",C,27,1995-12-14,Moscow,,RUS,RUS,73,195,2014,STL,2,3,33
387,Marcus Pettersson,PIT,D,26,1996-05-08,Skellefteå,,SWE,SWE,75,177,2014,ANA,2,8,38
388,Andreas Englund,"CHI, COL",D,27,1996-01-21,Stockholm,,SWE,SWE,75,189,2014,OTT,2,10,40
389,Nicolas Aube-Kubel,"TOR, WSH",R,26,1996-05-10,Slave Lake,AB,CAN,CAN,72,207,2014,PHI,2,18,48
390,Roland McKeown,NSH,D,27,1996-01-20,Listowel,ON,CAN,CAN,73,195,2014,L.A,2,20,50
391,Brandon Montour,FLA,D,29,1994-04-11,Brantford,ON,CAN,CAN,72,194,2014,ANA,2,25,55
392,Ryan Donato,SEA,C,27,1996-04-09,Boston,MA,USA,USA,72,190,2014,BOS,2,26,56
393,Christian Dvorak,MTL,C,27,1996-02-02,Palos,IL,USA,USA,73,193,2014,ARI,2,28,58
394,Justin Kirkland,ANA,C,26,1996-08-02,Winnipeg,MB,CAN,CAN,75,183,2014,NSH,3,2,62
395,Warren Foegele,EDM,L,27,1996-04-01,Markham,ON,CAN,CAN,74,198,2014,CAR,3,7,67
396,Brayden Point,T.B,C,27,1996-03-13,Calgary,AB,CAN,CAN,71,180,2014,T.B,3,19,79
397,Jake Walman,DET,D,27,1996-02-20,Toronto,ON,CAN,CAN,74,215,2014,STL,3,22,82
398,Mark Friedman,PIT,D,27,1995-12-25,Toronto,ON,CAN,CAN,71,185,2014,PHI,3,26,86
399,Michael Amadio,VGK,"C, R",26,1996-05-13,Sault Ste. Marie,ON,CAN,CAN,73,204,2014,L.A,3,30,90
400,Fredrik Olofsson,DAL,L,26,1996-05-27,Helsingborg,,SWE,SWE,74,190,2014,CHI,4,8,98
401,Devon Toews,COL,D,29,1994-02-21,Abbotsford,BC,CAN,CAN,73,191,2014,NYI,4,18,108
402,Viktor Arvidsson,L.A,"L, R",30,1993-04-08,Skellefteå,,SWE,SWE,70,185,2014,NSH,4,22,112
403,Sam Lafferty,"CHI, TOR",C,28,1995-03-06,Hollidaysburg,PA,USA,USA,73,195,2014,PIT,4,23,113
404,Danton Heinen,PIT,L,27,1995-07-05,Langley,BC,CAN,CAN,73,188,2014,BOS,4,26,116
405,Michael Bunting,TOR,L,27,1995-09-17,Scarborough,ON,CAN,CAN,72,192,2014,ARI,4,27,117
406,Max Willman,PHI,C,28,1995-02-13,Barnstable,MA,USA,USA,72,184,2014,BUF,5,1,121
407,Gustav Forsling,FLA,D,26,1996-06-12,Linkoping,,SWE,SWE,72,186,2014,VAN,5,6,126
408,Dakota Joshua,VAN,C,26,1996-05-15,Dearborn,MI,USA,USA,75,206,2014,TOR,5,8,128
409,CJ Suess,S.J,L,29,1994-03-17,St. Paul,MN,USA,USA,71,190,2014,WPG,5,9,129
410,Dysin Mayo,ARI,D,26,1996-08-17,Victoria,BC,CAN,CAN,74,183,2014,ARI,5,13,133
411,Oskar Lindblom,S.J,L,26,1996-08-15,Gävle,,SWE,SWE,73,191,2014,PHI,5,18,138
412,Anders Bjork,"BUF, CHI",L,26,1996-08-05,Mequon,WI,USA,USA,72,190,2014,BOS,5,26,146
413,Rourke Chartier,OTT,C,27,1996-04-03,Saskatoon,SK,CAN,CAN,71,190,2014,S.J,5,29,149
414,Kevin Labanc,S.J,R,27,1995-12-12,Brooklyn,NY,USA,USA,71,185,2014,S.J,6,21,171
415,Sammy Blais,"NYR, STL",L,26,1996-06-17,Montmagny,QC,CAN,CAN,74,206,2014,STL,6,26,176
416,Victor Olofsson,BUF,L,27,1995-07-18,Ornskoldsvik,,SWE,SWE,71,181,2014,BUF,7,1,181
417,Pierre Engvall,"NYI, TOR",L,26,1996-05-31,Ljungby,,SWE,SWE,77,219,2014,TOR,7,8,188
418,Ondrej Kase,CAR,R,27,1995-11-08,Kadan,,CZE,CZE,72,187,2014,ANA,7,25,205
419,Jake Evans,MTL,C,26,1996-06-02,Toronto,ON,CAN,CAN,72,186,2014,MTL,7,27,207
420,Jake Middleton,MIN,D,27,1996-01-02,Wainwright,AB,CAN,CAN,75,219,2014,L.A,7,30,210
421,Matthew Highmore,STL,C,27,1996-02-27,Halifax,NS,CAN,CAN,71,188,-,-,-,-,-
422,Bokondji Imama,ARI,L,26,1996-08-03,Montreal,QC,CAN,CAN,73,221,2015,T.B,6,29,180
423,Hayden Hodgson,PHI,R,27,1996-03-02,Windsor,ON,CAN,CAN,74,208,-,-,-,-,-
424,Darren Raddysh,T.B,D,27,1996-02-28,Toronto,ON,CAN,CAN,73,200,-,-,-,-,-
425,Dryden Hunt,"COL, NYR, TOR",L,27,1995-11-24,Cranbrook,BC,CAN,CAN,72,193,-,-,-,-,-
426,Luke Philp,CHI,C,27,1995-11-06,Canmore,AB,CAN,CAN,70,181,-,-,-,-,-
427,Andrew Mangiapane,CGY,L,27,1996-04-04,Toronto,ON,CAN,CAN,70,184,2015,CGY,6,15,166
428,Frank Vatrano,ANA,R,29,1994-03-14,East Longmeadow,MA,USA,USA,71,197,-,-,-,-,-
429,Cole Bardreau,NYI,C,29,1993-07-22,Fairport,NY,USA,USA,72,186,-,-,-,-,-
430,Nikita Soshnikov,NYI,R,29,1993-10-14,Nizhny Tagil,,RUS,RUS,71,190,-,-,-,-,-
431,Noah Hanifin,CGY,D,26,1997-01-25,Boston,MA,USA,USA,75,207,2015,CAR,1,5,5
432,Rasmus Andersson,CGY,D,26,1996-10-27,Malmö,,SWE,SWE,73,202,2015,CGY,2,23,53
433,Kyle Connor,WPG,L,26,1996-12-09,Shelby Twp.,MI,USA,USA,74,179,2015,WPG,1,17,17
434,Jonas Siegenthaler,N.J,D,25,1997-05-06,Zurich,,CHE,CHE,74,218,2015,WSH,2,27,57
435,Colin White,FLA,C,26,1997-01-30,Boston,MA,USA,USA,73,194,2015,OTT,1,21,21
436,Pavel Zacha,BOS,C,26,1997-04-06,Brno,,CZE,CZE,76,199,2015,N.J,1,6,6
437,Connor McDavid,EDM,C,26,1997-01-13,Richmond Hill,ON,CAN,CAN,73,193,2015,EDM,1,1,1
438,Jack Eichel,VGK,C,26,1996-10-28,North Chelmsford,MA,USA,USA,74,207,2015,BUF,1,2,2
439,Vince Dunn,SEA,D,26,1996-10-29,Mississauga,ON,CAN,CAN,72,200,2015,STL,2,26,56
440,Travis Dermott,VAN,D,26,1996-12-22,Newmarket,ON,CAN,CAN,72,202,2015,TOR,2,4,34
441,Anthony Richard,MTL,C,26,1996-12-20,Trois-Rivieres,QC,CAN,CAN,71,183,2015,NSH,4,9,100
442,Jordan Greenway,"BUF, MIN",L,26,1997-02-16,Canton,NY,USA,USA,78,231,2015,MIN,2,20,50
443,Timo Meier,"N.J, S.J",R,26,1996-10-08,Herisau,,CHE,CHE,73,220,2015,S.J,1,9,9
444,Jakub Zboril,BOS,D,26,1997-02-21,Brno,,CZE,CZE,73,201,2015,BOS,1,13,13
445,Erik Cernak,T.B,D,25,1997-05-28,Kosice,,SVK,SVK,76,224,2015,L.A,2,13,43
446,Mikko Rantanen,COL,R,26,1996-10-29,Nousiainen,,FIN,FIN,76,215,2015,COL,1,10,10
447,A.J. Greer,BOS,L,26,1996-12-14,Joliette,QC,CAN,CAN,75,208,2015,COL,2,9,39
448,Jansen Harkins,WPG,C,25,1997-05-23,Cleveland,OH,USA,USA,73,182,2015,WPG,2,17,47
449,Sebastian Aho,CAR,C,25,1997-07-26,Rauma,,FIN,FIN,72,176,2015,CAR,2,5,35
450,Evgeny Svechnikov,S.J,L,26,1996-10-31,Yuzhno-Sakhalinsk,,RUS,RUS,75,208,2015,DET,1,19,19
451,Christian Fischer,ARI,R,25,1997-04-15,Chicago,IL,USA,USA,74,212,2015,ARI,2,2,32
452,Keegan Kolesar,VGK,R,26,1997-04-08,Brandon,MB,CAN,CAN,74,217,2015,CBJ,3,8,69
453,Thomas Novak,NSH,C,25,1997-04-28,St. Paul,MN,USA,USA,73,179,2015,NSH,3,24,85
454,Travis Konecny,PHI,R,26,1997-03-11,London,ON,CAN,CAN,70,175,2015,PHI,1,24,24
455,Dylan Strome,WSH,C,26,1997-03-07,Mississauga,ON,CAN,CAN,75,200,2015,ARI,1,3,3
456,Brandon Carlo,BOS,D,26,1996-11-26,Colorado Springs,CO,USA,USA,78,218,2015,BOS,2,7,37
457,Brock Boeser,VAN,R,26,1997-02-25,Burnsville,MN,USA,USA,73,208,2015,VAN,1,23,23
458,Mathew Barzal,NYI,C,25,1997-05-26,Coquitlam,BC,CAN,CAN,73,190,2015,NYI,1,16,16
459,Glenn Gawdin,ANA,C,26,1997-03-25,Richmond,BC,CAN,CAN,73,191,2015,STL,4,25,116
460,Roope Hintz,DAL,C,26,1996-11-17,Tampere,,FIN,FIN,75,215,2015,DAL,2,19,49
461,Parker Wotherspoon,NYI,D,25,1997-08-24,Surrey,BC,CAN,CAN,73,190,2015,NYI,4,21,112
462,Ethan Bear,VAN,D,25,1997-06-26,Regina,SK,CAN,CAN,71,197,2015,EDM,5,3,124
463,Caleb Jones,CHI,D,25,1997-06-06,Arlington,TX,USA,USA,73,194,2015,EDM,4,26,117
464,Noah Juulsen,VAN,D,26,1997-04-02,Surrey,BC,CAN,CAN,74,201,2015,MTL,1,26,26
465,Austin Wagner,CHI,L,25,1997-06-23,Calgary,AB,CAN,CAN,73,195,2015,L.A,4,8,99
466,Jack Roslovic,CBJ,C,26,1997-01-29,Columbus,OH,USA,USA,73,200,2015,WPG,1,25,25
467,Zach Werenski,CBJ,D,25,1997-07-19,Grosse Pointe,MI,USA,USA,74,213,2015,CBJ,1,8,8
468,Nicolas Roy,VGK,C,26,1997-02-05,Amos,QC,CAN,CAN,76,202,2015,CAR,4,5,96
