,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y5 dGP,Y4 EV ATOI,Y4 EV P/60
Brent Seabrook 2015,Brent Seabrook,2015,D,29.449,75,220,82.0,78.0,80.0,82,82,1.5,18.288,1.2403
Brent Seabrook 2016,Brent Seabrook,2016,D,30.448,75,220,78.0,80.0,82.0,82,81,0.5,17.9252,0.6123000000000001
Brent Seabrook 2017,Brent Seabrook,2017,D,31.451,75,220,80.0,82.0,82.0,81,79,-2.25,18.1654,0.9785999999999999
Brent Seabrook 2018,Brent Seabrook,2018,D,32.45,75,220,82.0,82.0,81.0,79,81,0.0,17.311,1.0969
Brent Seabrook 2019,Brent Seabrook,2019,D,33.449,75,220,82.0,81.0,79.0,81,78,-2.75,15.9539,0.8358000000000001
Mike Green 2010,Mike Green,2010,D,23.971,73,210,,,82.0,68,75,0.0,17.9098,1.675
Mike Green 2016,Mike Green,2016,D,29.969,73,210,32.0,59.0,70.0,72,74,15.75,15.7822,1.4784000000000002
Mike Green 2017,Mike Green,2017,D,30.971,73,210,59.0,70.0,72.0,74,72,3.25,16.8586,0.7215
Mike Green 2018,Mike Green,2018,D,31.971,73,210,70.0,72.0,74.0,72,66,-6.0,20.2488,1.0699999999999998
Roman Polak 2011,Roman Polak,2011,D,24.428,74,240,,6.0,69.0,78,55,4.0,17.0096,0.9497
Roman Polak 2014,Roman Polak,2014,D,27.429,74,240,78.0,55.0,77.0,82,72,-1.0,16.4226,0.4567
Roman Polak 2015,Roman Polak,2015,D,28.428,74,240,55.0,77.0,82.0,72,56,-15.5,15.0069,0.7219
Roman Polak 2018,Roman Polak,2018,D,31.429,74,240,72.0,56.0,79.0,75,54,-16.5,14.9951,0.5869
Matt Niskanen 2010,Matt Niskanen,2010,D,22.821,73,203,,,78.0,80,74,-5.0,15.5181,1.2082
Matt Niskanen 2011,Matt Niskanen,2011,D,23.82,73,203,,78.0,80.0,74,63,-14.333333333333329,15.1072,0.483
Matt Niskanen 2012,Matt Niskanen,2012,D,24.819,73,203,78.0,80.0,74.0,63,75,1.25,14.246,0.33440000000000003
Matt Niskanen 2013,Matt Niskanen,2013,D,25.821,73,203,80.0,74.0,63.0,75,68,-5.0,15.2018,0.6840999999999999
Matt Niskanen 2014,Matt Niskanen,2014,D,26.821,73,203,74.0,63.0,75.0,68,81,11.0,17.1871,1.0473000000000001
Matt Niskanen 2015,Matt Niskanen,2015,D,27.82,73,203,63.0,75.0,68.0,81,82,10.25,17.5784,1.3063
Matt Niskanen 2016,Matt Niskanen,2016,D,28.819,73,203,75.0,68.0,81.0,82,82,5.5,18.9904,0.7707
Matt Niskanen 2017,Matt Niskanen,2017,D,29.821,73,203,68.0,81.0,82.0,82,78,-0.25,19.3697,0.6044
Matt Niskanen 2018,Matt Niskanen,2018,D,30.821,73,203,81.0,82.0,82.0,78,68,-12.75,17.7489,1.2569
Matt Niskanen 2019,Matt Niskanen,2019,D,31.82,73,203,82.0,82.0,78.0,68,80,2.5,19.3466,1.2771
Matt Niskanen 2020,Matt Niskanen,2020,D,32.82,73,203,82.0,78.0,68.0,80,80,3.0,18.5825,0.8878999999999999
Karl Alzner 2013,Karl Alzner,2013,D,24.02,75,213,30.0,21.0,82.0,82,82,28.25,18.0701,0.6478999999999999
Karl Alzner 2014,Karl Alzner,2014,D,25.019,75,213,21.0,82.0,82.0,82,82,15.25,18.2667,0.3421
Karl Alzner 2015,Karl Alzner,2015,D,26.019,75,213,82.0,82.0,82.0,82,82,0.0,16.8815,0.6502
Karl Alzner 2016,Karl Alzner,2016,D,27.018,75,213,82.0,82.0,82.0,82,82,0.0,17.2228,0.8921000000000001
Karl Alzner 2017,Karl Alzner,2017,D,28.02,75,213,82.0,82.0,82.0,82,82,0.0,18.4669,0.8321000000000001
Karl Alzner 2018,Karl Alzner,2018,D,29.019,75,213,82.0,82.0,82.0,82,82,0.0,16.6858,0.5702
Oscar Klefbom 2019,Oscar Klefbom,2019,D,25.2,75,216,60.0,30.0,82.0,66,61,1.5,17.8268,0.714
Oscar Klefbom 2020,Oscar Klefbom,2020,D,26.199,75,216,30.0,82.0,66.0,61,73,13.25,19.5202,0.8566
Brooks Orpik 2010,Brooks Orpik,2010,D,29.014,75,217,,,78.0,79,73,-5.5,17.3249,0.7453000000000001
Brooks Orpik 2011,Brooks Orpik,2011,D,30.013,75,217,,78.0,79.0,73,63,-13.666666666666671,17.0845,1.1065
Brooks Orpik 2012,Brooks Orpik,2012,D,31.012,75,217,78.0,79.0,73.0,63,73,-0.25,17.0421,0.5589
Brooks Orpik 2013,Brooks Orpik,2013,D,32.015,75,217,79.0,73.0,63.0,73,78,6.0,19.0884,0.732
Brooks Orpik 2014,Brooks Orpik,2014,D,33.014,75,217,73.0,63.0,73.0,78,72,0.25,18.9105,0.5518
Brooks Orpik 2015,Brooks Orpik,2015,D,34.013,75,217,63.0,73.0,78.0,72,78,6.5,18.1204,0.5979
Brooks Orpik 2019,Brooks Orpik,2019,D,38.013,75,217,78.0,41.0,79.0,81,53,-16.75,16.2047,0.4571
Niklas Kronwall 2013,Niklas Kronwall,2013,D,31.719,72,194,80.0,48.0,77.0,82,82,10.25,17.3069,0.8877999999999999
Niklas Kronwall 2014,Niklas Kronwall,2014,D,32.718,72,194,48.0,77.0,82.0,82,79,6.75,18.0111,0.9021999999999999
Niklas Kronwall 2015,Niklas Kronwall,2015,D,33.718,72,194,77.0,82.0,82.0,79,80,0.0,17.8591,0.9781
Niklas Kronwall 2016,Niklas Kronwall,2016,D,34.717,72,194,82.0,82.0,79.0,80,64,-16.75,17.7508,0.8873
Niklas Kronwall 2017,Niklas Kronwall,2017,D,35.719,72,194,82.0,79.0,80.0,64,57,-19.25,16.9091,0.6653
Dion Phaneuf 2010,Dion Phaneuf,2010,D,24.477,75,222,,,82.0,80,81,0.0,18.2085,1.0709
Dion Phaneuf 2011,Dion Phaneuf,2011,D,25.476,75,222,,82.0,80.0,81,66,-15.0,18.3512,0.6459
Dion Phaneuf 2012,Dion Phaneuf,2012,D,26.476,75,222,82.0,80.0,81.0,66,82,4.75,19.375,0.7977000000000001
Dion Phaneuf 2013,Dion Phaneuf,2013,D,27.478,75,222,80.0,81.0,66.0,82,82,4.75,19.2331,0.799
Dion Phaneuf 2014,Dion Phaneuf,2014,D,28.477,75,222,81.0,66.0,82.0,82,80,2.25,18.5927,0.8068
Dion Phaneuf 2015,Dion Phaneuf,2015,D,29.477,75,222,66.0,82.0,82.0,80,70,-7.5,17.4346,0.8173000000000001
Dion Phaneuf 2016,Dion Phaneuf,2016,D,30.476,75,222,82.0,82.0,80.0,70,71,-7.5,17.3964,0.6405
Dion Phaneuf 2017,Dion Phaneuf,2017,D,31.478,75,222,82.0,80.0,70.0,71,81,5.25,17.6589,1.0050000000000001
Dion Phaneuf 2018,Dion Phaneuf,2018,D,32.477,75,222,80.0,70.0,71.0,81,79,3.5,18.0128,0.5346
Dion Phaneuf 2019,Dion Phaneuf,2019,D,33.477,75,222,70.0,71.0,81.0,79,67,-8.25,16.5046,0.6901999999999999
Marc Methot 2011,Marc Methot,2011,D,25.279,76,230,,9.0,66.0,60,74,29.0,16.4858,0.4246
Dustin Byfuglien 2010,Dustin Byfuglien,2010,D,24.515,77,260,,,67.0,77,82,10.0,12.0989,1.4811999999999999
Dustin Byfuglien 2011,Dustin Byfuglien,2011,D,25.515,77,260,,67.0,77.0,82,81,5.666666666666671,13.5665,1.2405
Dustin Byfuglien 2012,Dustin Byfuglien,2012,D,26.514,77,260,67.0,77.0,82.0,81,66,-10.75,19.1704,1.1206
Dustin Byfuglien 2013,Dustin Byfuglien,2013,D,27.516,77,260,77.0,82.0,81.0,66,73,-3.5,20.1465,1.4891
Dustin Byfuglien 2014,Dustin Byfuglien,2014,D,28.515,77,260,82.0,81.0,66.0,73,78,2.5,20.2655,1.2393
Dustin Byfuglien 2015,Dustin Byfuglien,2015,D,29.515,77,260,81.0,66.0,73.0,78,69,-5.5,17.9934,1.2825
Dustin Byfuglien 2016,Dustin Byfuglien,2016,D,30.514,77,260,66.0,73.0,78.0,69,81,9.5,17.6246,1.3321
Dustin Byfuglien 2017,Dustin Byfuglien,2017,D,31.516,77,260,73.0,78.0,69.0,81,80,4.75,19.8035,1.3092000000000001
Dustin Byfuglien 2018,Dustin Byfuglien,2018,D,32.516,77,260,78.0,69.0,81.0,80,69,-8.0,21.8077,1.2381
Adam McQuaid 2013,Adam McQuaid,2013,D,25.972,76,210,,19.0,67.0,72,54,1.3333333333333357,13.8641,0.601
Adam McQuaid 2017,Adam McQuaid,2017,D,29.972,76,210,54.0,30.0,63.0,64,77,24.25,15.5523,0.5425
Chris Butler 2014,Chris Butler,2014,D,26.93,73,196,59.0,49.0,68.0,75,82,19.25,15.0451,0.6344
Dan Girardi 2010,Dan Girardi,2010,D,25.424,73,212,,,82.0,82,82,0.0,16.7683,0.6546000000000001
Dan Girardi 2011,Dan Girardi,2011,D,26.424,73,212,,82.0,82.0,82,80,-2.0,17.6193,0.7891
Dan Girardi 2012,Dan Girardi,2012,D,27.423,73,212,82.0,82.0,82.0,80,82,0.5,19.3277,0.8537
Dan Girardi 2013,Dan Girardi,2013,D,28.425,73,212,82.0,82.0,80.0,82,78,-3.5,21.1854,0.6216999999999999
Dan Girardi 2014,Dan Girardi,2014,D,29.424,73,212,82.0,80.0,82.0,78,81,0.5,20.2167,0.7741
Dan Girardi 2015,Dan Girardi,2015,D,30.424,73,212,80.0,82.0,78.0,81,82,1.75,18.7753,0.7496
Dan Girardi 2016,Dan Girardi,2016,D,31.423,73,212,82.0,78.0,81.0,82,74,-6.75,18.4217,0.6356
Dan Girardi 2017,Dan Girardi,2017,D,32.425,73,212,78.0,81.0,82.0,74,63,-15.75,17.4732,0.7424
Dan Girardi 2018,Dan Girardi,2018,D,33.425,73,212,81.0,82.0,74.0,63,77,2.0,16.8108,0.7364999999999999
Dan Girardi 2019,Dan Girardi,2019,D,34.424,73,212,82.0,74.0,63.0,77,62,-12.0,14.8411,0.8400000000000001
Andrew MacDonald 2013,Andrew MacDonald,2013,D,26.068,73,204,3.0,46.0,60.0,75,82,36.0,19.8067,0.6867
Andrew MacDonald 2014,Andrew MacDonald,2014,D,27.067,73,204,46.0,60.0,75.0,82,82,16.25,19.1667,0.5869
Andrew MacDonald 2015,Andrew MacDonald,2015,D,28.066,73,204,60.0,75.0,82.0,82,58,-16.75,19.3541,0.6049
Ben Lovejoy 2016,Ben Lovejoy,2016,D,31.612,73,205,34.0,59.0,78.0,60,66,8.25,17.2936,0.6939
Ben Lovejoy 2017,Ben Lovejoy,2017,D,32.614,73,205,59.0,78.0,60.0,66,82,16.25,16.3053,0.5018
Ben Lovejoy 2018,Ben Lovejoy,2018,D,33.614,73,205,78.0,60.0,66.0,82,57,-14.5,17.3748,0.2948
Jason Garrison 2013,Jason Garrison,2013,D,27.883,73,218,1.0,39.0,73.0,77,80,32.5,18.558,0.8397
Jason Garrison 2014,Jason Garrison,2014,D,28.882,73,218,39.0,73.0,77.0,80,81,13.75,17.0794,0.7474
Jason Garrison 2015,Jason Garrison,2015,D,29.882,73,218,73.0,77.0,80.0,81,70,-7.75,16.6428,0.6676
Jason Garrison 2016,Jason Garrison,2016,D,30.881,73,218,77.0,80.0,81.0,70,72,-5.0,16.099,1.0116
Jason Garrison 2017,Jason Garrison,2017,D,31.883,73,218,80.0,81.0,70.0,72,70,-5.75,15.9479,0.5749
Francois Beauchemin 2012,Francois Beauchemin,2012,D,31.325,71,208,82.0,20.0,82.0,81,82,15.75,18.5689,0.5585
Francois Beauchemin 2013,Francois Beauchemin,2013,D,32.327,71,208,20.0,82.0,81.0,82,82,15.75,19.847,0.5899
Francois Beauchemin 2014,Francois Beauchemin,2014,D,33.326,71,208,82.0,81.0,82.0,82,70,-11.75,18.0472,1.1082
Francois Beauchemin 2015,Francois Beauchemin,2015,D,34.325,71,208,81.0,82.0,82.0,70,64,-14.75,18.1457,0.614
Francois Beauchemin 2016,Francois Beauchemin,2016,D,35.325,71,208,82.0,82.0,70.0,64,82,7.5,18.9906,0.938
Francois Beauchemin 2017,Francois Beauchemin,2017,D,36.327,71,208,82.0,70.0,64.0,82,81,6.5,19.4496,0.79
Francois Beauchemin 2018,Francois Beauchemin,2018,D,37.326,71,208,70.0,64.0,82.0,81,67,-7.25,17.4134,0.6380999999999999
Mark Streit 2010,Mark Streit,2010,D,31.806,71,186,,,81.0,74,82,4.5,17.5396,1.1557
Mark Streit 2014,Mark Streit,2014,D,35.807,71,186,82.0,,82.0,82,82,0.0,18.2236,1.0975
Mark Streit 2015,Mark Streit,2015,D,36.806,71,186,,82.0,82.0,82,81,-1.0,17.5711,1.2077
Mark Streit 2016,Mark Streit,2016,D,37.805,71,186,82.0,82.0,82.0,81,62,-19.75,18.4272,0.8844
Mark Streit 2017,Mark Streit,2017,D,38.807,71,186,82.0,82.0,81.0,62,68,-8.75,17.3366,0.8374
Paul Martin 2013,Paul Martin,2013,D,31.576,73,200,73.0,22.0,77.0,73,58,-3.25,18.5349,0.9755
Paul Martin 2017,Paul Martin,2017,D,35.577,73,200,58.0,39.0,74.0,78,81,18.75,18.0915,0.7653
Kevin Bieksa 2013,Kevin Bieksa,2013,D,31.294,73,197,72.0,55.0,66.0,78,61,-6.75,19.2872,1.356
Kevin Bieksa 2014,Kevin Bieksa,2014,D,32.294,73,197,55.0,66.0,78.0,61,76,11.0,17.8218,0.8417
Kevin Bieksa 2015,Kevin Bieksa,2015,D,33.293,73,197,66.0,78.0,61.0,76,60,-10.25,18.5857,0.6796
Kevin Bieksa 2016,Kevin Bieksa,2016,D,34.293,73,197,78.0,61.0,76.0,60,71,2.25,17.4972,0.6858
Kevin Bieksa 2017,Kevin Bieksa,2017,D,35.295,73,197,61.0,76.0,60.0,71,81,14.0,17.4455,0.436
Kevin Bieksa 2018,Kevin Bieksa,2018,D,36.294,73,197,76.0,60.0,71.0,81,59,-13.0,16.127,0.5053
Dennis Seidenberg 2011,Dennis Seidenberg,2011,D,29.205,72,199,,47.0,70.0,79,81,15.666666666666671,18.1059,0.9228000000000001
Dennis Seidenberg 2012,Dennis Seidenberg,2012,D,30.205,72,199,47.0,70.0,79.0,81,80,10.75,19.0811,0.8151999999999999
Dennis Seidenberg 2013,Dennis Seidenberg,2013,D,31.207,72,199,70.0,79.0,81.0,80,78,0.5,18.8079,0.5184
Dennis Seidenberg 2017,Dennis Seidenberg,2017,D,35.207,72,199,78.0,34.0,82.0,61,73,9.25,16.9713,0.6375
Johnny Oduya 2010,Johnny Oduya,2010,D,28.001,72,191,,,75.0,82,67,-11.5,17.1181,0.9831
Johnny Oduya 2011,Johnny Oduya,2011,D,29.0,72,191,,75.0,82.0,67,82,7.333333333333329,17.3973,0.6177
Johnny Oduya 2012,Johnny Oduya,2012,D,29.999,72,191,75.0,82.0,67.0,82,81,4.5,16.8144,0.5657
Johnny Oduya 2013,Johnny Oduya,2013,D,31.002,72,191,82.0,67.0,82.0,81,82,4.0,17.4889,0.7624
Johnny Oduya 2014,Johnny Oduya,2014,D,32.001,72,191,67.0,82.0,81.0,82,77,-1.0,17.6,0.7101999999999999
Johnny Oduya 2015,Johnny Oduya,2015,D,33.0,72,191,82.0,81.0,82.0,77,76,-4.5,17.79,0.657
Johnny Oduya 2016,Johnny Oduya,2016,D,34.0,72,191,81.0,82.0,77.0,76,82,3.0,18.4261,0.4284
Johnny Oduya 2017,Johnny Oduya,2017,D,35.002,72,191,82.0,77.0,76.0,82,52,-27.25,17.4445,0.7968999999999999
Josh Gorges 2010,Josh Gorges,2010,D,25.131,73,204,,,62.0,81,82,10.5,15.9897,0.7876
Josh Gorges 2014,Josh Gorges,2014,D,29.132,73,204,82.0,36.0,82.0,82,66,-4.5,17.6656,0.6368
Kyle Quincey 2014,Kyle Quincey,2014,D,28.138,74,210,79.0,21.0,72.0,61,82,23.75,15.7481,0.2116
Kyle Quincey 2015,Kyle Quincey,2015,D,29.137,74,210,21.0,72.0,61.0,82,73,14.0,18.0376,0.5274
Toby Enstrom 2010,Toby Enstrom,2010,D,24.904,70,180,,,82.0,82,82,0.0,16.8049,0.6531
Toby Enstrom 2011,Toby Enstrom,2011,D,25.904,70,180,,82.0,82.0,82,72,-10.0,17.2659,1.2713
Toby Enstrom 2012,Toby Enstrom,2012,D,26.903,70,180,82.0,82.0,82.0,72,62,-17.5,18.359,0.9985999999999999
Toby Enstrom 2016,Toby Enstrom,2016,D,30.903,70,180,62.0,37.0,82.0,60,72,11.75,18.6372,0.8585
Toby Enstrom 2017,Toby Enstrom,2017,D,31.905,70,180,37.0,82.0,60.0,72,60,-2.75,17.9405,0.6967
Alexei Emelin 2014,Alexei Emelin,2014,D,27.437,74,218,,,67.0,64,59,-6.5,17.3219,1.0939
Alexei Emelin 2017,Alexei Emelin,2017,D,30.438,74,218,64.0,59.0,68.0,72,76,10.25,18.05,0.554
Alexei Emelin 2018,Alexei Emelin,2018,D,31.437,74,218,59.0,68.0,72.0,76,76,7.25,18.6796,0.4226
Cody Franson 2012,Cody Franson,2012,D,24.149,77,224,,,61.0,80,57,-13.5,13.1446,1.3122
Cody Franson 2015,Cody Franson,2015,D,27.149,77,224,80.0,57.0,76.0,79,78,5.0,16.1124,0.707
Cody Franson 2016,Cody Franson,2016,D,28.149,77,224,57.0,76.0,79.0,78,59,-13.5,15.4774,0.9442999999999999
Michal Rozsival 2010,Michal Rozsival,2010,D,31.078,73,210,,,80.0,76,82,4.0,16.7169,0.6612
Michal Rozsival 2011,Michal Rozsival,2011,D,32.078,73,210,,80.0,76.0,82,65,-14.333333333333329,17.6254,0.7473
Michal Rozsival 2012,Michal Rozsival,2012,D,33.077,73,210,80.0,76.0,82.0,65,54,-21.75,17.1113,0.7012999999999999
Brian Campbell 2010,Brian Campbell,2010,D,30.361,70,192,,,83.0,82,68,-14.5,17.749,1.1544
Brian Campbell 2011,Brian Campbell,2011,D,31.36,70,192,,83.0,82.0,68,65,-12.666666666666671,19.6076,1.17
Brian Campbell 2012,Brian Campbell,2012,D,32.36,70,192,83.0,82.0,68.0,65,82,7.5,19.189,1.0101
Brian Campbell 2013,Brian Campbell,2013,D,33.362,70,192,82.0,68.0,65.0,82,82,7.75,21.4419,0.7507999999999999
Brian Campbell 2014,Brian Campbell,2014,D,34.361,70,192,68.0,65.0,82.0,82,82,7.75,20.6052,0.6067
Brian Campbell 2015,Brian Campbell,2015,D,35.36,70,192,65.0,82.0,82.0,82,82,4.25,21.1098,0.7972
Brian Campbell 2016,Brian Campbell,2016,D,36.36,70,192,82.0,82.0,82.0,82,82,0.0,19.1587,0.5729
Brian Campbell 2017,Brian Campbell,2017,D,37.362,70,192,82.0,82.0,82.0,82,80,-2.0,17.9683,0.8958999999999999
Andrei Markov 2015,Andrei Markov,2015,D,35.782,72,200,7.0,13.0,82.0,81,81,35.25,18.3311,0.8484999999999999
Andrei Markov 2016,Andrei Markov,2016,D,36.781,72,200,13.0,82.0,81.0,81,82,17.75,19.1588,0.9279000000000001
Andrei Markov 2017,Andrei Markov,2017,D,37.783,72,200,82.0,81.0,81.0,82,62,-19.5,18.0941,1.0918
Nick Schultz 2010,Nick Schultz,2010,D,27.103,73,203,,,81.0,79,80,0.0,17.1504,0.39859999999999995
Nick Schultz 2011,Nick Schultz,2011,D,28.102,73,203,,81.0,79.0,80,74,-6.0,17.3596,0.6479999999999999
Nick Schultz 2012,Nick Schultz,2012,D,29.101,73,203,81.0,79.0,80.0,74,82,3.5,17.2115,0.7066
Nick Schultz 2013,Nick Schultz,2013,D,30.103,73,203,79.0,80.0,74.0,82,82,3.25,16.9222,0.2594
Nick Schultz 2014,Nick Schultz,2014,D,31.103,73,203,80.0,74.0,82.0,82,69,-10.5,16.024,0.702
Nick Schultz 2015,Nick Schultz,2015,D,32.102,73,203,74.0,82.0,82.0,69,80,3.25,14.1007,0.2466
Nick Schultz 2016,Nick Schultz,2016,D,33.102,73,203,82.0,82.0,69.0,80,81,2.75,16.1448,0.6504000000000001
John-Michael Liles 2010,John-Michael Liles,2010,D,28.85,70,185,,,81.0,75,59,-19.0,16.9638,0.8489
John-Michael Liles 2013,John-Michael Liles,2013,D,31.85,70,185,75.0,59.0,76.0,66,54,-15.0,17.5624,0.7247
Fedor Tyutin 2010,Fedor Tyutin,2010,D,26.205,74,221,,,82.0,82,80,-2.0,17.0778,0.6855
Fedor Tyutin 2011,Fedor Tyutin,2011,D,27.204,74,221,,82.0,82.0,80,80,-1.3333333333333286,17.1669,0.6116999999999999
Fedor Tyutin 2012,Fedor Tyutin,2012,D,28.203,74,221,82.0,82.0,80.0,80,66,-15.0,17.0162,0.6612
Fedor Tyutin 2013,Fedor Tyutin,2013,D,29.205,74,221,82.0,80.0,80.0,66,82,5.0,17.9821,0.6572
Fedor Tyutin 2014,Fedor Tyutin,2014,D,30.205,74,221,80.0,80.0,66.0,82,69,-8.0,18.7549,1.0663
Fedor Tyutin 2015,Fedor Tyutin,2015,D,31.204,74,221,80.0,66.0,82.0,69,67,-7.25,17.0401,0.7654000000000001
Fedor Tyutin 2016,Fedor Tyutin,2016,D,32.203,74,221,66.0,82.0,69.0,67,61,-10.0,16.7507,0.6416
Fedor Tyutin 2017,Fedor Tyutin,2017,D,33.206,74,221,82.0,69.0,67.0,61,69,-0.75,15.4484,0.191
Zbynek Michalek 2010,Zbynek Michalek,2010,D,26.774,74,210,,,75.0,82,72,-6.5,18.9508,1.0039
Zbynek Michalek 2011,Zbynek Michalek,2011,D,27.774,74,210,,75.0,82.0,72,73,-3.3333333333333286,17.8889,0.5124
Zbynek Michalek 2012,Zbynek Michalek,2012,D,28.773,74,210,75.0,82.0,72.0,73,62,-13.5,16.868,0.7309
Zbynek Michalek 2013,Zbynek Michalek,2013,D,29.775,74,210,82.0,72.0,73.0,62,58,-14.25,17.7355,0.6002000000000001
Dennis Wideman 2010,Dennis Wideman,2010,D,26.536,72,202,,,81.0,79,76,-4.0,18.5892,0.9805
Dennis Wideman 2011,Dennis Wideman,2011,D,27.535,72,202,,81.0,79.0,76,75,-3.6666666666666714,18.4833,0.6407
Dennis Wideman 2012,Dennis Wideman,2012,D,28.535,72,202,81.0,79.0,76.0,75,82,4.25,17.4758,0.824
Dennis Wideman 2013,Dennis Wideman,2013,D,29.537,72,202,79.0,76.0,75.0,82,78,0.0,18.6795,0.9793000000000001
Tom Gilbert 2010,Tom Gilbert,2010,D,26.725,74,210,,,82.0,82,82,0.0,16.5289,1.2396
Tom Gilbert 2011,Tom Gilbert,2011,D,27.724,74,210,,82.0,82.0,82,79,-3.0,16.7476,0.8737999999999999
Tom Gilbert 2012,Tom Gilbert,2012,D,28.724,74,210,82.0,82.0,82.0,79,67,-14.25,18.1403,0.5861
Tom Gilbert 2013,Tom Gilbert,2013,D,29.726,74,210,82.0,82.0,79.0,67,73,-4.5,18.4988,0.7746
Tom Gilbert 2014,Tom Gilbert,2014,D,30.725,74,210,82.0,79.0,67.0,73,73,-2.25,16.1267,0.7786
Tom Gilbert 2015,Tom Gilbert,2015,D,31.724,74,210,79.0,67.0,73.0,73,72,-1.0,18.2495,0.9908
Matt Greene 2011,Matt Greene,2011,D,27.387,75,236,,46.0,82.0,75,71,3.3333333333333286,14.6127,0.4927
Matt Greene 2012,Matt Greene,2012,D,28.387,75,236,46.0,82.0,75.0,71,82,13.5,14.2845,0.6508
Mark Stuart 2010,Mark Stuart,2010,D,25.43,74,215,,,82.0,82,56,-26.0,14.1217,0.829
Mark Stuart 2014,Mark Stuart,2014,D,29.43,74,215,56.0,54.0,80.0,71,69,3.75,14.354,0.398
Mark Stuart 2015,Mark Stuart,2015,D,30.429,74,215,54.0,80.0,71.0,69,70,1.5,15.5454,0.7272000000000001
Mark Stuart 2016,Mark Stuart,2016,D,31.429,74,215,80.0,71.0,69.0,70,64,-8.5,15.8971,0.647
Kevin Klein 2011,Kevin Klein,2011,D,25.799,73,206,,13.0,63.0,81,81,28.666666666666664,17.1979,0.4308
Kevin Klein 2012,Kevin Klein,2012,D,26.799,73,206,13.0,63.0,81.0,81,66,6.5,17.372,0.7249
Kevin Klein 2013,Kevin Klein,2013,D,27.801,73,206,63.0,81.0,81.0,66,80,7.25,17.3068,0.9981
Kevin Klein 2014,Kevin Klein,2014,D,28.8,73,206,81.0,81.0,66.0,80,77,0.0,17.5163,1.0203
Kevin Klein 2015,Kevin Klein,2015,D,29.8,73,206,81.0,66.0,80.0,77,65,-11.0,15.6613,0.4478
Kevin Klein 2016,Kevin Klein,2016,D,30.799,73,206,66.0,80.0,77.0,65,69,-3.0,16.5862,1.447
Kevin Klein 2017,Kevin Klein,2017,D,31.801,73,206,80.0,77.0,65.0,69,60,-12.75,17.7894,1.222
Matt Carle 2010,Matt Carle,2010,D,25.016,72,197,,,62.0,76,80,11.0,18.0531,0.7872
Matt Carle 2011,Matt Carle,2011,D,26.016,72,197,,62.0,76.0,80,82,9.333333333333329,18.9275,0.8321
Matt Carle 2012,Matt Carle,2012,D,27.015,72,197,62.0,76.0,80.0,82,82,7.0,18.4693,1.5053999999999998
Matt Carle 2013,Matt Carle,2013,D,28.017,72,197,76.0,80.0,82.0,82,82,2.0,18.5939,1.0232
Matt Carle 2014,Matt Carle,2014,D,29.017,72,197,80.0,82.0,82.0,82,82,0.5,18.5646,1.1447
Matt Carle 2015,Matt Carle,2015,D,30.016,72,197,82.0,82.0,82.0,82,59,-23.0,18.4018,0.9543
Clayton Stoner 2015,Clayton Stoner,2015,D,29.613,76,216,57.0,51.0,82.0,63,69,5.75,12.0042,0.3967
Clayton Stoner 2016,Clayton Stoner,2016,D,30.613,76,216,51.0,82.0,63.0,69,50,-16.25,15.6911,0.4433
Nicklas Grossmann 2010,Nicklas Grossmann,2010,D,24.691,76,230,,,62.0,81,71,-0.5,15.1965,0.5849
Nicklas Grossmann 2011,Nicklas Grossmann,2011,D,25.69,76,230,,62.0,81.0,71,59,-12.333333333333329,16.9279,0.2996
Nicklas Grossmann 2016,Nicklas Grossmann,2016,D,30.689,76,230,74.0,51.0,78.0,68,58,-9.75,15.4721,0.7983
Mark Fayne 2016,Mark Fayne,2016,D,28.381,75,209,82.0,52.0,72.0,74,69,-1.0,15.2475,0.3191
Jamie McBain 2013,Jamie McBain,2013,D,24.6,73,195,,14.0,76.0,76,68,12.666666666666664,16.4717,0.7669000000000001
Jamie McBain 2014,Jamie McBain,2014,D,25.6,73,195,14.0,76.0,76.0,68,69,10.5,16.2354,0.7392
Andrew Ference 2013,Andrew Ference,2013,D,33.545,71,182,47.0,51.0,70.0,72,82,22.0,16.3069,1.0731
Andrew Ference 2014,Andrew Ference,2014,D,34.544,71,182,51.0,70.0,72.0,82,71,2.25,17.0563,0.8793000000000001
Andrew Ference 2015,Andrew Ference,2015,D,35.544,71,182,70.0,72.0,82.0,71,70,-3.75,17.7908,0.76
Dan Boyle 2011,Dan Boyle,2011,D,34.221,71,194,,37.0,77.0,76,76,12.666666666666664,19.3441,1.1835
Dan Boyle 2012,Dan Boyle,2012,D,35.221,71,194,37.0,77.0,76.0,76,81,14.5,19.6829,0.9225
Dan Boyle 2013,Dan Boyle,2013,D,36.223,71,194,77.0,76.0,76.0,81,78,0.5,20.1237,1.1412
Dan Boyle 2014,Dan Boyle,2014,D,37.222,71,194,76.0,76.0,81.0,78,75,-2.75,18.2272,0.4293
Dan Boyle 2015,Dan Boyle,2015,D,38.221,71,194,76.0,81.0,78.0,75,65,-12.5,17.3729,0.8289
Dan Boyle 2016,Dan Boyle,2016,D,39.221,71,194,81.0,78.0,75.0,65,74,-0.75,16.741,0.6616
Brad Stuart 2010,Brad Stuart,2010,D,29.904,74,215,,,72.0,67,82,12.5,17.0214,0.7365999999999999
