,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y5 dGP,Y4 EV ATOI,Y4 EV P/60
Ryan Reaves 2015,Ryan Reaves,2015,R,27.697,74,225,28.0,60.0,73.0,63,81,25.0,8.4921,0.8972
Ryan Reaves 2016,Ryan Reaves,2016,R,28.696,74,225,60.0,73.0,63.0,81,64,-5.25,8.4784,1.0484
Ryan Reaves 2017,Ryan Reaves,2017,R,29.698,74,225,73.0,63.0,81.0,64,80,9.75,8.0036,0.46849999999999997
Ryan Reaves 2018,Ryan Reaves,2018,R,30.698,74,225,63.0,81.0,64.0,80,79,7.0,8.8537,1.1012
Ryan Reaves 2019,Ryan Reaves,2019,R,31.697,74,225,81.0,64.0,80.0,79,80,4.0,7.5407,1.0071999999999999
Ryan Reaves 2020,Ryan Reaves,2020,R,32.696,74,225,64.0,80.0,79.0,80,83,7.25,10.1317,1.2585
Ryan Reaves 2021,Ryan Reaves,2021,R,33.698,74,225,80.0,79.0,80.0,83,54,-26.5,9.8371,1.2886
Ryan Reaves 2022,Ryan Reaves,2022,R,34.698,74,225,79.0,80.0,83.0,54,69,-5.0,9.8622,0.8221
Ryan Reaves 2023,Ryan Reaves,2023,R,35.697,74,225,80.0,83.0,54.0,69,73,1.5,10.5568,1.0709
Patric Hornqvist 2010,Patric Hornqvist,2010,R,22.749,71,189,,,,28,80,52.0,10.3893,1.2374999999999998
Patric Hornqvist 2011,Patric Hornqvist,2011,R,23.749,71,189,,,28.0,80,79,25.0,12.789,2.2871
Patric Hornqvist 2012,Patric Hornqvist,2012,R,24.748,71,189,,28.0,80.0,79,76,13.666666666666664,12.9401,1.9956
Patric Hornqvist 2014,Patric Hornqvist,2014,R,26.75,71,189,80.0,79.0,76.0,41,76,7.0,13.4167,1.3043
Patric Hornqvist 2015,Patric Hornqvist,2015,R,27.749,71,189,79.0,76.0,41.0,76,64,-4.0,13.9274,2.0406999999999997
Patric Hornqvist 2016,Patric Hornqvist,2016,R,28.748,71,189,76.0,41.0,76.0,64,82,17.75,14.2964,2.3607
Patric Hornqvist 2017,Patric Hornqvist,2017,R,29.75,71,189,41.0,76.0,64.0,82,70,4.25,13.7673,1.9133
Patric Hornqvist 2018,Patric Hornqvist,2018,R,30.75,71,189,76.0,64.0,82.0,70,70,-3.0,12.9062,1.7931000000000001
Patric Hornqvist 2019,Patric Hornqvist,2019,R,31.749,71,189,64.0,82.0,70.0,70,69,-2.5,13.7717,1.6805
Patric Hornqvist 2020,Patric Hornqvist,2020,R,32.748,71,189,82.0,70.0,70.0,69,61,-11.75,12.7249,1.7084
Patric Hornqvist 2021,Patric Hornqvist,2021,R,33.75,71,189,70.0,70.0,69.0,61,64,-3.5,12.6228,2.2852
Patric Hornqvist 2022,Patric Hornqvist,2022,R,34.75,71,189,70.0,69.0,61.0,64,65,-1.0,12.6663,2.1532999999999998
Brad Marchand 2011,Brad Marchand,2011,L,22.391,69,176,,,,20,77,57.0,10.6708,0.2811
Brad Marchand 2012,Brad Marchand,2012,L,23.39,69,176,,,20.0,77,76,27.5,11.8465,2.1048999999999998
Brad Marchand 2013,Brad Marchand,2013,L,24.392,69,176,,20.0,77.0,76,76,18.333333333333336,14.034,2.5877
Brad Marchand 2014,Brad Marchand,2014,L,25.392,69,176,20.0,77.0,76.0,76,82,19.75,13.9219,2.8731999999999998
Brad Marchand 2015,Brad Marchand,2015,L,26.391,69,176,77.0,76.0,76.0,82,77,-0.75,13.8683,2.4271
Brad Marchand 2016,Brad Marchand,2016,L,27.39,69,176,76.0,76.0,82.0,77,77,-0.75,14.5273,1.9847000000000001
Brad Marchand 2017,Brad Marchand,2017,L,28.392,69,176,76.0,82.0,77.0,77,80,2.0,15.1011,2.322
Brad Marchand 2018,Brad Marchand,2018,L,29.392,69,176,82.0,77.0,77.0,80,68,-11.0,14.8667,2.7747
Brad Marchand 2019,Brad Marchand,2019,L,30.391,69,176,77.0,77.0,80.0,68,79,3.5,14.7926,3.4596
Brad Marchand 2020,Brad Marchand,2020,L,31.39,69,176,77.0,80.0,68.0,79,82,6.0,14.8909,3.0092999999999996
Brad Marchand 2021,Brad Marchand,2021,L,32.392,69,176,80.0,68.0,79.0,82,77,-0.25,14.076,3.4101
Brad Marchand 2022,Brad Marchand,2022,L,33.392,69,176,68.0,79.0,82.0,77,70,-6.5,14.0579,3.5433
Brad Marchand 2023,Brad Marchand,2023,L,34.391,69,176,79.0,82.0,77.0,70,73,-4.0,14.1062,3.0382
Nick Foligno 2009,Nick Foligno,2009,L,20.92,72,210,,,,45,81,36.0,8.7541,1.3708
Nick Foligno 2010,Nick Foligno,2010,L,21.92,72,210,,,45.0,81,61,-2.0,11.3381,1.1760000000000002
Nick Foligno 2011,Nick Foligno,2011,L,22.919,72,210,,45.0,81.0,61,82,19.666666666666664,12.5664,1.5655000000000001
Nick Foligno 2012,Nick Foligno,2012,L,23.919,72,210,45.0,81.0,61.0,82,82,14.75,13.7752,1.2748
Nick Foligno 2013,Nick Foligno,2013,L,24.921,72,210,81.0,61.0,82.0,82,76,-0.5,13.1211,2.3979
Nick Foligno 2014,Nick Foligno,2014,L,25.92,72,210,61.0,82.0,82.0,76,70,-5.25,14.4548,1.4758
Nick Foligno 2015,Nick Foligno,2015,L,26.919,72,210,82.0,82.0,76.0,70,79,1.5,14.1043,2.0055
Nick Foligno 2016,Nick Foligno,2016,L,27.919,72,210,82.0,76.0,70.0,79,72,-4.75,14.958,2.3864
Nick Foligno 2017,Nick Foligno,2017,L,28.921,72,210,76.0,70.0,79.0,72,79,4.75,14.265,1.402
Nick Foligno 2018,Nick Foligno,2018,L,29.92,72,210,70.0,79.0,72.0,79,72,-3.0,15.1327,1.5056
Nick Foligno 2019,Nick Foligno,2019,L,30.919,72,210,79.0,72.0,79.0,72,73,-2.5,14.7403,1.6394000000000002
Nick Foligno 2020,Nick Foligno,2020,L,31.919,72,210,72.0,79.0,72.0,73,79,5.0,14.3687,1.7732
Nick Foligno 2021,Nick Foligno,2021,L,32.921,72,210,79.0,72.0,73.0,79,71,-4.75,15.21,1.5308000000000002
Nick Foligno 2022,Nick Foligno,2022,L,33.92,72,210,72.0,73.0,79.0,71,64,-9.75,14.0446,1.3078
Nick Foligno 2023,Nick Foligno,2023,L,34.92,72,210,73.0,79.0,71.0,64,60,-11.75,10.9271,1.0296
Kyle Okposo 2009,Kyle Okposo,2009,R,20.461,72,218,,,,9,65,56.0,13.6556,1.4646000000000001
Kyle Okposo 2010,Kyle Okposo,2010,R,21.46,72,218,,,9.0,65,80,43.0,13.4577,1.7147
Kyle Okposo 2012,Kyle Okposo,2012,R,23.459,72,218,9.0,65.0,80.0,38,79,31.0,13.5329,1.7501
Kyle Okposo 2013,Kyle Okposo,2013,R,24.461,72,218,65.0,80.0,38.0,79,82,16.5,15.2918,1.9369999999999998
Kyle Okposo 2014,Kyle Okposo,2014,R,25.46,72,218,80.0,38.0,79.0,82,71,1.25,15.2559,1.7206000000000001
Kyle Okposo 2015,Kyle Okposo,2015,R,26.459,72,218,38.0,79.0,82.0,71,60,-7.5,16.2775,2.8036000000000003
Kyle Okposo 2016,Kyle Okposo,2016,R,27.459,72,218,79.0,82.0,71.0,60,79,6.0,15.7458,2.0958
Kyle Okposo 2017,Kyle Okposo,2017,R,28.461,72,218,82.0,71.0,60.0,79,65,-8.0,15.1707,2.0525
Kyle Okposo 2018,Kyle Okposo,2018,R,29.46,72,218,71.0,60.0,79.0,65,76,7.25,15.6377,1.2986000000000002
Kyle Okposo 2019,Kyle Okposo,2019,R,30.459,72,218,60.0,79.0,65.0,76,78,8.0,13.4941,1.3455
Kyle Okposo 2020,Kyle Okposo,2020,R,31.459,72,218,79.0,65.0,76.0,78,61,-13.5,11.881,1.1654
Kyle Okposo 2021,Kyle Okposo,2021,R,32.461,72,218,65.0,76.0,78.0,61,51,-19.0,12.0109,1.7292
Kyle Okposo 2022,Kyle Okposo,2022,R,33.46,72,218,76.0,78.0,61.0,51,74,7.5,12.1486,1.5523
Kyle Okposo 2023,Kyle Okposo,2023,R,34.46,72,218,78.0,61.0,51.0,74,75,9.0,13.5892,1.7303000000000002
Trevor Lewis 2011,Trevor Lewis,2011,C,23.73,73,201,,,6.0,5,72,66.5,8.7467,0.0
Trevor Lewis 2012,Trevor Lewis,2012,C,24.729,73,201,,6.0,5.0,72,72,44.33333333333333,9.6588,1.1216
Trevor Lewis 2013,Trevor Lewis,2013,C,25.731,73,201,6.0,5.0,72.0,72,82,43.25,11.2734,0.4435
Trevor Lewis 2014,Trevor Lewis,2014,C,26.73,73,201,5.0,72.0,72.0,82,73,15.25,12.5656,1.1937
Trevor Lewis 2015,Trevor Lewis,2015,C,27.73,73,201,72.0,72.0,82.0,73,73,-1.75,11.06,0.7431000000000001
Trevor Lewis 2016,Trevor Lewis,2016,C,28.729,73,201,72.0,82.0,73.0,73,75,0.0,12.3966,1.5912
Trevor Lewis 2017,Trevor Lewis,2017,C,29.731,73,201,82.0,73.0,73.0,75,82,6.25,12.6733,0.8838
Trevor Lewis 2018,Trevor Lewis,2018,C,30.73,73,201,73.0,73.0,75.0,82,68,-7.75,12.8407,1.2536
Trevor Lewis 2020,Trevor Lewis,2020,C,32.729,73,201,75.0,82.0,68.0,44,66,-1.25,12.4773,1.3115
Trevor Lewis 2021,Trevor Lewis,2021,C,33.731,73,201,82.0,68.0,44.0,66,82,17.0,10.9051,1.179
Trevor Lewis 2022,Trevor Lewis,2022,C,34.731,73,201,68.0,44.0,66.0,82,80,15.0,8.0134,1.0696
Trevor Lewis 2023,Trevor Lewis,2023,C,35.73,73,201,44.0,66.0,82.0,80,82,14.0,10.995,0.9550000000000001
Milan Lucic 2009,Milan Lucic,2009,L,20.318,75,240,,,,77,72,-5.0,11.0251,1.6962
Milan Lucic 2010,Milan Lucic,2010,L,21.317,75,240,,,77.0,72,50,-24.5,13.2317,2.1414
Milan Lucic 2011,Milan Lucic,2011,L,22.317,75,240,,77.0,72.0,50,79,12.666666666666671,13.5833,1.6785
Milan Lucic 2012,Milan Lucic,2012,L,23.316,75,240,77.0,72.0,50.0,79,81,11.5,14.0304,2.5984
Milan Lucic 2013,Milan Lucic,2013,L,24.318,75,240,72.0,50.0,79.0,81,78,7.5,14.7753,2.5067
Milan Lucic 2014,Milan Lucic,2014,L,25.318,75,240,50.0,79.0,81.0,78,80,8.0,14.8848,2.1907
Milan Lucic 2015,Milan Lucic,2015,L,26.317,75,240,79.0,81.0,78.0,80,81,1.5,15.0067,2.3489000000000004
Milan Lucic 2016,Milan Lucic,2016,L,27.316,75,240,81.0,78.0,80.0,81,81,1.0,14.4895,1.8404
Milan Lucic 2017,Milan Lucic,2017,L,28.318,75,240,78.0,80.0,81.0,81,82,2.0,15.0601,2.3117
Milan Lucic 2018,Milan Lucic,2018,L,29.318,75,240,80.0,81.0,81.0,82,82,1.0,14.4303,1.2677
Milan Lucic 2019,Milan Lucic,2019,L,30.317,75,240,81.0,81.0,82.0,82,79,-2.5,13.7929,1.4323000000000001
Milan Lucic 2020,Milan Lucic,2020,L,31.316,75,240,81.0,82.0,82.0,79,80,-1.0,11.8759,1.0233
Milan Lucic 2021,Milan Lucic,2021,L,32.318,75,240,82.0,82.0,79.0,80,82,1.25,11.6471,0.9091
Milan Lucic 2022,Milan Lucic,2022,L,33.318,75,240,82.0,79.0,80.0,82,82,1.25,12.1048,1.8588
Milan Lucic 2023,Milan Lucic,2023,L,34.317,75,240,79.0,80.0,82.0,82,77,-3.75,11.0854,1.1881
Cal Clutterbuck 2009,Cal Clutterbuck,2009,R,20.871,72,212,,,,2,78,76.0,7.0833,0.0
Cal Clutterbuck 2010,Cal Clutterbuck,2010,R,21.871,72,212,,,2.0,78,74,34.0,11.8032,1.1079
Cal Clutterbuck 2011,Cal Clutterbuck,2011,R,22.87,72,212,,2.0,78.0,74,76,24.666666666666664,12.1622,1.2
Cal Clutterbuck 2012,Cal Clutterbuck,2012,R,23.869,72,212,2.0,78.0,74.0,76,74,16.5,12.3026,1.7968
Cal Clutterbuck 2013,Cal Clutterbuck,2013,R,24.871,72,212,78.0,74.0,76.0,74,71,-4.5,12.7545,1.0172
Cal Clutterbuck 2014,Cal Clutterbuck,2014,R,25.871,72,212,74.0,76.0,74.0,71,73,-0.75,11.9925,1.0721
Cal Clutterbuck 2015,Cal Clutterbuck,2015,R,26.87,72,212,76.0,74.0,71.0,73,76,2.5,11.2183,1.099
Cal Clutterbuck 2016,Cal Clutterbuck,2016,R,27.869,72,212,74.0,71.0,73.0,76,77,3.5,11.1147,0.8523000000000001
Cal Clutterbuck 2017,Cal Clutterbuck,2017,R,28.871,72,212,71.0,73.0,76.0,77,66,-8.25,9.8361,1.5845
Cal Clutterbuck 2018,Cal Clutterbuck,2018,R,29.871,72,212,73.0,76.0,77.0,66,76,3.0,11.4682,1.5061999999999998
Cal Clutterbuck 2019,Cal Clutterbuck,2019,R,30.87,72,212,76.0,77.0,66.0,76,73,-0.75,10.586,1.2678
Cal Clutterbuck 2021,Cal Clutterbuck,2021,R,32.872,72,212,66.0,76.0,73.0,43,73,8.5,11.1149,0.8754000000000001
Cal Clutterbuck 2022,Cal Clutterbuck,2022,R,33.871,72,212,76.0,73.0,43.0,73,59,-7.25,11.4907,1.0443
Claude Giroux 2010,Claude Giroux,2010,R,21.72,71,190,,,2.0,42,82,60.0,12.9563,2.3155
Claude Giroux 2011,Claude Giroux,2011,R,22.719,71,190,,2.0,42.0,82,82,40.0,12.9435,1.4698
Claude Giroux 2012,Claude Giroux,2012,R,23.719,71,190,2.0,42.0,82.0,82,77,25.0,14.2354,2.57
Claude Giroux 2013,Claude Giroux,2013,R,24.721,71,190,42.0,82.0,82.0,77,82,11.25,15.3561,2.6895
Claude Giroux 2014,Claude Giroux,2014,R,25.72,71,190,82.0,82.0,77.0,82,82,1.25,15.7667,2.0613
Claude Giroux 2015,Claude Giroux,2015,R,26.719,71,190,82.0,77.0,82.0,82,81,0.25,15.7341,2.2788
Claude Giroux 2016,Claude Giroux,2016,R,27.719,71,190,77.0,82.0,82.0,81,78,-2.5,16.4953,1.6166999999999998
Claude Giroux 2017,Claude Giroux,2017,R,28.721,71,190,82.0,82.0,81.0,78,82,1.25,15.2109,1.9218000000000002
Claude Giroux 2018,Claude Giroux,2018,R,29.72,71,190,82.0,81.0,78.0,82,82,1.25,15.1114,1.2589000000000001
Claude Giroux 2019,Claude Giroux,2019,R,30.72,71,190,81.0,78.0,82.0,82,82,1.25,16.1012,2.9993000000000003
Claude Giroux 2020,Claude Giroux,2020,R,31.719,71,190,78.0,82.0,82.0,82,81,0.0,16.201,2.755
Claude Giroux 2021,Claude Giroux,2021,R,32.721,71,190,82.0,82.0,82.0,81,79,-2.75,14.8234,1.8185
Claude Giroux 2022,Claude Giroux,2022,R,33.72,71,190,82.0,82.0,81.0,79,75,-6.0,14.7312,2.4136
Claude Giroux 2023,Claude Giroux,2023,R,34.72,71,190,82.0,81.0,79.0,75,82,2.75,15.0098,2.2386
Jordan Staal 2009,Jordan Staal,2009,C,20.058,76,220,,,,82,82,0.0,13.2864,1.1013
Jordan Staal 2010,Jordan Staal,2010,C,21.057,76,220,,,82.0,82,82,0.0,13.9807,2.0411
Jordan Staal 2012,Jordan Staal,2012,C,23.056,76,220,82.0,82.0,82.0,42,62,-10.0,15.6667,1.9149
Jordan Staal 2013,Jordan Staal,2013,C,24.058,76,220,82.0,82.0,42.0,62,82,15.0,15.368,2.3929
Jordan Staal 2014,Jordan Staal,2014,C,25.057,76,220,82.0,42.0,62.0,82,82,15.0,15.5361,1.8504999999999998
Jordan Staal 2016,Jordan Staal,2016,C,27.056,76,220,62.0,82.0,82.0,46,82,14.0,16.3101,1.3596
Jordan Staal 2017,Jordan Staal,2017,C,28.058,76,220,82.0,82.0,46.0,82,75,2.0,14.7248,1.7890000000000001
Jordan Staal 2018,Jordan Staal,2018,C,29.058,76,220,82.0,46.0,82.0,75,79,7.75,14.7989,1.9461
Jordan Staal 2019,Jordan Staal,2019,C,30.057,76,220,46.0,82.0,75.0,79,50,-20.5,14.92,1.6289
Jordan Staal 2020,Jordan Staal,2020,C,31.056,76,220,82.0,75.0,79.0,50,80,8.5,14.641,2.131
Jordan Staal 2021,Jordan Staal,2021,C,32.058,76,220,75.0,79.0,50.0,80,77,6.0,13.9627,1.5167000000000002
Jordan Staal 2022,Jordan Staal,2022,C,33.058,76,220,79.0,50.0,80.0,77,78,6.5,13.7827,1.8892
Jordan Staal 2023,Jordan Staal,2023,C,34.057,76,220,50.0,80.0,77.0,78,81,9.75,13.6979,1.9093
Derick Brassard 2010,Derick Brassard,2010,C,22.027,73,200,,,17.0,31,79,55.0,10.9866,3.1710000000000003
Derick Brassard 2011,Derick Brassard,2011,C,23.026,73,200,,17.0,31.0,79,74,31.666666666666664,12.2133,1.6168
Derick Brassard 2012,Derick Brassard,2012,C,24.025,73,200,17.0,31.0,79.0,74,74,23.75,13.9417,1.8029000000000002
Derick Brassard 2013,Derick Brassard,2013,C,25.027,73,200,31.0,79.0,74.0,74,80,15.5,13.1374,1.6047
Derick Brassard 2014,Derick Brassard,2014,C,26.027,73,200,79.0,74.0,74.0,80,81,4.25,13.6716,1.6808
Derick Brassard 2015,Derick Brassard,2015,C,27.026,73,200,74.0,74.0,80.0,81,80,2.75,13.2088,1.5141
Derick Brassard 2016,Derick Brassard,2016,C,28.025,73,200,74.0,80.0,81.0,80,80,1.25,14.406,2.1866
Derick Brassard 2017,Derick Brassard,2017,C,29.027,73,200,80.0,81.0,80.0,80,81,0.75,14.9948,1.8006
Derick Brassard 2018,Derick Brassard,2018,C,30.027,73,200,81.0,80.0,80.0,81,72,-8.5,14.7516,1.6069
Derick Brassard 2019,Derick Brassard,2019,C,31.026,73,200,80.0,80.0,81.0,72,70,-8.25,15.0785,2.2107
Derick Brassard 2020,Derick Brassard,2020,C,32.026,73,200,80.0,81.0,72.0,70,77,1.25,13.2821,1.1616
Derick Brassard 2021,Derick Brassard,2021,C,33.028,73,200,81.0,72.0,70.0,77,77,2.0,11.8745,1.6843000000000001
Derick Brassard 2023,Derick Brassard,2023,C,35.026,73,200,70.0,77.0,77.0,46,62,-5.5,11.3,1.9623
Phil Kessel 2009,Phil Kessel,2009,"C, R",21.0,71,208,,,,82,70,-12.0,13.0293,1.6846999999999999
Phil Kessel 2010,Phil Kessel,2010,"C, R",21.999,71,208,,,82.0,70,70,-6.0,13.9431,2.7664
Phil Kessel 2011,Phil Kessel,2011,"C, R",22.999,71,208,,82.0,70.0,70,82,8.0,15.6233,2.1397
Phil Kessel 2012,Phil Kessel,2012,"C, R",23.998,71,208,82.0,70.0,70.0,82,82,6.0,15.7498,1.8583
Phil Kessel 2013,Phil Kessel,2013,"C, R",25.0,71,208,70.0,70.0,82.0,82,82,6.0,16.6321,2.5515999999999996
Phil Kessel 2014,Phil Kessel,2014,"C, R",25.999,71,208,70.0,82.0,82.0,82,82,3.0,16.4205,2.3598
Phil Kessel 2015,Phil Kessel,2015,"C, R",26.999,71,208,82.0,82.0,82.0,82,82,0.0,17.4795,2.5116
Phil Kessel 2016,Phil Kessel,2016,"C, R",27.998,71,208,82.0,82.0,82.0,82,82,0.0,15.0937,1.6966999999999999
Phil Kessel 2017,Phil Kessel,2017,"C, R",29.0,71,208,82.0,82.0,82.0,82,82,0.0,14.8508,2.0694
Phil Kessel 2018,Phil Kessel,2018,"C, R",29.999,71,208,82.0,82.0,82.0,82,82,0.0,14.3606,2.0381
Phil Kessel 2019,Phil Kessel,2019,"C, R",30.999,71,208,82.0,82.0,82.0,82,82,0.0,14.889,2.4573
Phil Kessel 2020,Phil Kessel,2020,"C, R",31.998,71,208,82.0,82.0,82.0,82,82,0.0,14.7136,2.2875
Phil Kessel 2021,Phil Kessel,2021,"C, R",33.0,71,208,82.0,82.0,82.0,82,82,0.0,13.9224,1.2928000000000002
Phil Kessel 2022,Phil Kessel,2022,"C, R",34.0,71,208,82.0,82.0,82.0,82,82,0.0,14.1985,2.2639
Phil Kessel 2023,Phil Kessel,2023,"C, R",34.999,71,208,82.0,82.0,82.0,82,82,0.0,13.9114,1.9988000000000001
Nicklas Backstrom 2009,Nicklas Backstrom,2009,C,20.858,73,202,,,,82,82,0.0,14.6705,2.1945
Nicklas Backstrom 2010,Nicklas Backstrom,2010,C,21.857,73,202,,,82.0,82,82,0.0,15.1974,2.2148
Nicklas Backstrom 2011,Nicklas Backstrom,2011,C,22.856,73,202,,82.0,82.0,82,77,-5.0,15.7234,2.9783
Nicklas Backstrom 2013,Nicklas Backstrom,2013,C,24.858,73,202,82.0,82.0,77.0,42,82,11.25,14.821,2.4097
Nicklas Backstrom 2014,Nicklas Backstrom,2014,C,25.857,73,202,82.0,77.0,42.0,82,82,11.25,14.8038,2.5332
Nicklas Backstrom 2015,Nicklas Backstrom,2015,C,26.856,73,202,77.0,42.0,82.0,82,82,11.25,15.1067,1.6468000000000003
Nicklas Backstrom 2016,Nicklas Backstrom,2016,C,27.856,73,202,42.0,82.0,82.0,82,75,3.0,16.4563,2.0009
Nicklas Backstrom 2017,Nicklas Backstrom,2017,C,28.858,73,202,82.0,82.0,82.0,75,82,1.75,15.2191,2.1026
Nicklas Backstrom 2018,Nicklas Backstrom,2018,C,29.857,73,202,82.0,82.0,75.0,82,81,0.75,14.4923,2.5749
Nicklas Backstrom 2019,Nicklas Backstrom,2019,C,30.856,73,202,82.0,75.0,82.0,81,80,0.0,15.2051,2.1921999999999997
Nicklas Backstrom 2020,Nicklas Backstrom,2020,C,31.856,73,202,75.0,82.0,81.0,80,71,-8.5,15.306,2.401
Nicklas Backstrom 2021,Nicklas Backstrom,2021,C,32.858,73,202,82.0,81.0,80.0,71,80,1.5,14.9536,2.368
Jonathan Toews 2009,Jonathan Toews,2009,C,20.425,74,201,,,,64,82,18.0,13.5542,2.075
Jonathan Toews 2010,Jonathan Toews,2010,C,21.424,74,201,,,64.0,82,76,3.0,14.0061,2.4554
Jonathan Toews 2011,Jonathan Toews,2011,C,22.424,74,201,,64.0,82.0,76,80,6.0,15.4178,2.1506
Jonathan Toews 2012,Jonathan Toews,2012,C,23.423,74,201,64.0,82.0,76.0,80,59,-16.5,15.715,2.3385
Jonathan Toews 2013,Jonathan Toews,2013,C,24.425,74,201,82.0,76.0,80.0,59,80,5.75,15.661,2.5974
Jonathan Toews 2014,Jonathan Toews,2014,C,25.424,74,201,76.0,80.0,59.0,80,76,2.25,15.2411,3.2666
Jonathan Toews 2015,Jonathan Toews,2015,C,26.424,74,201,80.0,59.0,80.0,76,81,7.25,15.7395,2.4076
Jonathan Toews 2016,Jonathan Toews,2016,C,27.423,74,201,59.0,80.0,76.0,81,80,6.0,14.8097,2.3008
Jonathan Toews 2017,Jonathan Toews,2017,C,28.425,74,201,80.0,76.0,81.0,80,72,-7.25,15.3854,2.0474
Jonathan Toews 2018,Jonathan Toews,2018,C,29.424,74,201,76.0,81.0,80.0,72,74,-3.25,16.1794,2.1118
Jonathan Toews 2019,Jonathan Toews,2019,C,30.424,74,201,81.0,80.0,72.0,74,82,5.25,14.8428,2.1851
Jonathan Toews 2020,Jonathan Toews,2020,C,31.423,74,201,80.0,72.0,74.0,82,82,5.0,15.9827,2.5637
Jonathan Toews 2023,Jonathan Toews,2023,C,34.424,74,201,82.0,82.0,,71,53,-25.33333333333333,13.3596,1.8344
Alex Killorn 2014,Alex Killorn,2014,L,24.047,73,194,,,,64,82,18.0,13.7763,1.8338
Alex Killorn 2015,Alex Killorn,2015,L,25.047,73,194,,,64.0,82,71,-2.0,14.7122,1.6412
Alex Killorn 2016,Alex Killorn,2016,L,26.046,73,194,,64.0,82.0,71,81,8.666666666666671,14.0641,2.0429
Alex Killorn 2017,Alex Killorn,2017,L,27.048,73,194,64.0,82.0,71.0,81,81,6.5,14.0243,1.7429999999999999
Alex Killorn 2018,Alex Killorn,2018,L,28.047,73,194,82.0,71.0,81.0,81,82,3.25,14.1593,1.2555
Alex Killorn 2019,Alex Killorn,2019,L,29.047,73,194,71.0,81.0,81.0,82,82,3.25,11.9443,2.3279
Alex Killorn 2020,Alex Killorn,2020,L,30.046,73,194,81.0,81.0,82.0,82,80,-1.5,11.5654,2.0878
Alex Killorn 2021,Alex Killorn,2021,L,31.048,73,194,81.0,82.0,82.0,80,82,0.75,13.0083,2.4419000000000004
Alex Killorn 2022,Alex Killorn,2022,L,32.047,73,194,82.0,82.0,80.0,82,82,0.5,13.0182,1.8928999999999998
Alex Killorn 2023,Alex Killorn,2023,L,33.047,73,194,82.0,80.0,82.0,82,82,0.5,13.6811,2.4067
Jamie Benn 2011,Jamie Benn,2011,L,21.205,74,205,,,,82,69,-13.0,12.7185,1.9561000000000002
Jamie Benn 2012,Jamie Benn,2012,L,22.205,74,205,,,82.0,69,71,-4.5,14.0785,2.4089
Jamie Benn 2013,Jamie Benn,2013,L,23.207,74,205,,82.0,69.0,71,70,-4.0,15.1021,2.9097
Jamie Benn 2014,Jamie Benn,2014,L,24.206,74,205,82.0,69.0,71.0,70,81,8.0,16.1305,2.0866
Jamie Benn 2015,Jamie Benn,2015,L,25.205,74,205,69.0,71.0,70.0,81,82,9.25,14.7321,2.8659999999999997
Jamie Benn 2016,Jamie Benn,2016,L,26.205,74,205,71.0,70.0,81.0,82,82,6.0,14.9026,2.8969000000000005
Jamie Benn 2017,Jamie Benn,2017,L,27.207,74,205,70.0,81.0,82.0,82,77,-1.75,15.2665,2.5881
Jamie Benn 2018,Jamie Benn,2018,L,28.206,74,205,81.0,82.0,82.0,77,82,1.5,14.7825,2.2140000000000004
Jamie Benn 2019,Jamie Benn,2019,L,29.205,74,205,82.0,82.0,77.0,82,78,-2.75,15.3762,2.6174
Jamie Benn 2020,Jamie Benn,2020,L,30.205,74,205,82.0,77.0,82.0,78,81,1.25,15.2222,2.1223
Jamie Benn 2021,Jamie Benn,2021,L,31.207,74,205,77.0,82.0,78.0,81,76,-3.5,13.6565,1.5919
Jamie Benn 2022,Jamie Benn,2022,L,32.206,74,205,82.0,78.0,81.0,76,82,2.75,14.6298,2.0507
Jamie Benn 2023,Jamie Benn,2023,L,33.206,74,205,78.0,81.0,76.0,82,82,2.75,13.9236,1.7867000000000002
Nick Bonino 2012,Nick Bonino,2012,C,23.448,73,195,,,9.0,26,50,32.5,9.4449,0.0
Nick Bonino 2014,Nick Bonino,2014,C,25.449,73,195,9.0,26.0,50.0,46,77,44.25,12.7759,1.7394
Nick Bonino 2015,Nick Bonino,2015,C,26.448,73,195,26.0,50.0,46.0,77,75,25.25,11.6543,1.9388999999999998
Nick Bonino 2016,Nick Bonino,2016,C,27.448,73,195,50.0,46.0,77.0,75,63,1.0,13.0802,2.0795
Nick Bonino 2017,Nick Bonino,2017,C,28.45,73,195,46.0,77.0,75.0,63,80,14.75,11.9053,2.08
Nick Bonino 2018,Nick Bonino,2018,C,29.449,73,195,77.0,75.0,63.0,80,71,-2.75,12.6019,1.4878999999999998
Nick Bonino 2019,Nick Bonino,2019,C,30.448,73,195,75.0,63.0,80.0,71,81,8.75,12.8683,1.6418000000000001
Nick Bonino 2020,Nick Bonino,2020,C,31.448,73,195,63.0,80.0,71.0,81,79,5.25,12.7082,1.8068999999999997
Nick Bonino 2021,Nick Bonino,2021,C,32.45,73,195,80.0,71.0,81.0,79,80,2.25,12.4669,2.4422
Nick Bonino 2022,Nick Bonino,2022,C,33.449,73,195,71.0,81.0,79.0,80,80,2.25,11.0212,2.0787
Nick Bonino 2023,Nick Bonino,2023,C,34.449,73,195,81.0,79.0,80.0,80,62,-18.0,13.1273,1.0284
Pat Maroon 2020,Pat Maroon,2020,L,31.44,75,234,,,,74,75,1.0,12.1921,1.1305
