,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y5 dGP,Y4 EV ATOI,Y4 EV P/60
Trevor Lewis 2022,Trevor Lewis,2022,C,34.731,73,201,68.0,44.0,66.0,82,80,15.0,8.0134,1.0696
Trevor Lewis 2023,Trevor Lewis,2023,C,35.73,73,201,44.0,66.0,82.0,80,82,14.0,10.995,0.9550000000000001
Milan Lucic 2010,Milan Lucic,2010,L,21.317,75,240,,,77.0,72,50,-24.5,13.2317,2.1414
Milan Lucic 2013,Milan Lucic,2013,L,24.318,75,240,72.0,50.0,79.0,81,78,7.5,14.7753,2.5067
Milan Lucic 2014,Milan Lucic,2014,L,25.318,75,240,50.0,79.0,81.0,78,80,8.0,14.8848,2.1907
Milan Lucic 2015,Milan Lucic,2015,L,26.317,75,240,79.0,81.0,78.0,80,81,1.5,15.0067,2.3489000000000004
Milan Lucic 2016,Milan Lucic,2016,L,27.316,75,240,81.0,78.0,80.0,81,81,1.0,14.4895,1.8404
Milan Lucic 2017,Milan Lucic,2017,L,28.318,75,240,78.0,80.0,81.0,81,82,2.0,15.0601,2.3117
Milan Lucic 2018,Milan Lucic,2018,L,29.318,75,240,80.0,81.0,81.0,82,82,1.0,14.4303,1.2677
Milan Lucic 2019,Milan Lucic,2019,L,30.317,75,240,81.0,81.0,82.0,82,79,-2.5,13.7929,1.4323000000000001
Milan Lucic 2020,Milan Lucic,2020,L,31.316,75,240,81.0,82.0,82.0,79,80,-1.0,11.8759,1.0233
Milan Lucic 2021,Milan Lucic,2021,L,32.318,75,240,82.0,82.0,79.0,80,82,1.25,11.6471,0.9091
Milan Lucic 2022,Milan Lucic,2022,L,33.318,75,240,82.0,79.0,80.0,82,82,1.25,12.1048,1.8588
Milan Lucic 2023,Milan Lucic,2023,L,34.317,75,240,79.0,80.0,82.0,82,77,-3.75,11.0854,1.1881
Cal Clutterbuck 2011,Cal Clutterbuck,2011,R,22.87,72,212,,2.0,78.0,74,76,24.666666666666664,12.1622,1.2
Cal Clutterbuck 2012,Cal Clutterbuck,2012,R,23.869,72,212,2.0,78.0,74.0,76,74,16.5,12.3026,1.7968
Cal Clutterbuck 2013,Cal Clutterbuck,2013,R,24.871,72,212,78.0,74.0,76.0,74,71,-4.5,12.7545,1.0172
Cal Clutterbuck 2014,Cal Clutterbuck,2014,R,25.871,72,212,74.0,76.0,74.0,71,73,-0.75,11.9925,1.0721
Cal Clutterbuck 2015,Cal Clutterbuck,2015,R,26.87,72,212,76.0,74.0,71.0,73,76,2.5,11.2183,1.099
Cal Clutterbuck 2016,Cal Clutterbuck,2016,R,27.869,72,212,74.0,71.0,73.0,76,77,3.5,11.1147,0.8523000000000001
Cal Clutterbuck 2017,Cal Clutterbuck,2017,R,28.871,72,212,71.0,73.0,76.0,77,66,-8.25,9.8361,1.5845
Cal Clutterbuck 2018,Cal Clutterbuck,2018,R,29.871,72,212,73.0,76.0,77.0,66,76,3.0,11.4682,1.5061999999999998
Cal Clutterbuck 2019,Cal Clutterbuck,2019,R,30.87,72,212,76.0,77.0,66.0,76,73,-0.75,10.586,1.2678
Claude Giroux 2012,Claude Giroux,2012,R,23.719,71,190,2.0,42.0,82.0,82,77,25.0,14.2354,2.57
Claude Giroux 2013,Claude Giroux,2013,R,24.721,71,190,42.0,82.0,82.0,77,82,11.25,15.3561,2.6895
Claude Giroux 2014,Claude Giroux,2014,R,25.72,71,190,82.0,82.0,77.0,82,82,1.25,15.7667,2.0613
Claude Giroux 2015,Claude Giroux,2015,R,26.719,71,190,82.0,77.0,82.0,82,81,0.25,15.7341,2.2788
Claude Giroux 2016,Claude Giroux,2016,R,27.719,71,190,77.0,82.0,82.0,81,78,-2.5,16.4953,1.6166999999999998
Claude Giroux 2017,Claude Giroux,2017,R,28.721,71,190,82.0,82.0,81.0,78,82,1.25,15.2109,1.9218000000000002
Claude Giroux 2018,Claude Giroux,2018,R,29.72,71,190,82.0,81.0,78.0,82,82,1.25,15.1114,1.2589000000000001
Claude Giroux 2019,Claude Giroux,2019,R,30.72,71,190,81.0,78.0,82.0,82,82,1.25,16.1012,2.9993000000000003
Claude Giroux 2020,Claude Giroux,2020,R,31.719,71,190,78.0,82.0,82.0,82,81,0.0,16.201,2.755
Claude Giroux 2021,Claude Giroux,2021,R,32.721,71,190,82.0,82.0,82.0,81,79,-2.75,14.8234,1.8185
Claude Giroux 2022,Claude Giroux,2022,R,33.72,71,190,82.0,82.0,81.0,79,75,-6.0,14.7312,2.4136
Claude Giroux 2023,Claude Giroux,2023,R,34.72,71,190,82.0,81.0,79.0,75,82,2.75,15.0098,2.2386
Jordan Staal 2010,Jordan Staal,2010,C,21.057,76,220,,,82.0,82,82,0.0,13.9807,2.0411
Jordan Staal 2014,Jordan Staal,2014,C,25.057,76,220,82.0,42.0,62.0,82,82,15.0,15.5361,1.8504999999999998
Jordan Staal 2018,Jordan Staal,2018,C,29.058,76,220,82.0,46.0,82.0,75,79,7.75,14.7989,1.9461
Jordan Staal 2019,Jordan Staal,2019,C,30.057,76,220,46.0,82.0,75.0,79,50,-20.5,14.92,1.6289
Jordan Staal 2022,Jordan Staal,2022,C,33.058,76,220,79.0,50.0,80.0,77,78,6.5,13.7827,1.8892
Jordan Staal 2023,Jordan Staal,2023,C,34.057,76,220,50.0,80.0,77.0,78,81,9.75,13.6979,1.9093
Derick Brassard 2012,Derick Brassard,2012,C,24.025,73,200,17.0,31.0,79.0,74,74,23.75,13.9417,1.8029000000000002
Derick Brassard 2013,Derick Brassard,2013,C,25.027,73,200,31.0,79.0,74.0,74,80,15.5,13.1374,1.6047
Derick Brassard 2014,Derick Brassard,2014,C,26.027,73,200,79.0,74.0,74.0,80,81,4.25,13.6716,1.6808
Derick Brassard 2015,Derick Brassard,2015,C,27.026,73,200,74.0,74.0,80.0,81,80,2.75,13.2088,1.5141
Derick Brassard 2016,Derick Brassard,2016,C,28.025,73,200,74.0,80.0,81.0,80,80,1.25,14.406,2.1866
Derick Brassard 2017,Derick Brassard,2017,C,29.027,73,200,80.0,81.0,80.0,80,81,0.75,14.9948,1.8006
Derick Brassard 2018,Derick Brassard,2018,C,30.027,73,200,81.0,80.0,80.0,81,72,-8.5,14.7516,1.6069
Derick Brassard 2019,Derick Brassard,2019,C,31.026,73,200,80.0,80.0,81.0,72,70,-8.25,15.0785,2.2107
Derick Brassard 2020,Derick Brassard,2020,C,32.026,73,200,80.0,81.0,72.0,70,77,1.25,13.2821,1.1616
Derick Brassard 2021,Derick Brassard,2021,C,33.028,73,200,81.0,72.0,70.0,77,77,2.0,11.8745,1.6843000000000001
Phil Kessel 2010,Phil Kessel,2010,"C, R",21.999,71,208,,,82.0,70,70,-6.0,13.9431,2.7664
Phil Kessel 2011,Phil Kessel,2011,"C, R",22.999,71,208,,82.0,70.0,70,82,8.0,15.6233,2.1397
Phil Kessel 2012,Phil Kessel,2012,"C, R",23.998,71,208,82.0,70.0,70.0,82,82,6.0,15.7498,1.8583
Phil Kessel 2013,Phil Kessel,2013,"C, R",25.0,71,208,70.0,70.0,82.0,82,82,6.0,16.6321,2.5515999999999996
Phil Kessel 2014,Phil Kessel,2014,"C, R",25.999,71,208,70.0,82.0,82.0,82,82,3.0,16.4205,2.3598
Phil Kessel 2015,Phil Kessel,2015,"C, R",26.999,71,208,82.0,82.0,82.0,82,82,0.0,17.4795,2.5116
Phil Kessel 2016,Phil Kessel,2016,"C, R",27.998,71,208,82.0,82.0,82.0,82,82,0.0,15.0937,1.6966999999999999
Phil Kessel 2017,Phil Kessel,2017,"C, R",29.0,71,208,82.0,82.0,82.0,82,82,0.0,14.8508,2.0694
Phil Kessel 2018,Phil Kessel,2018,"C, R",29.999,71,208,82.0,82.0,82.0,82,82,0.0,14.3606,2.0381
Phil Kessel 2019,Phil Kessel,2019,"C, R",30.999,71,208,82.0,82.0,82.0,82,82,0.0,14.889,2.4573
Phil Kessel 2020,Phil Kessel,2020,"C, R",31.998,71,208,82.0,82.0,82.0,82,82,0.0,14.7136,2.2875
Phil Kessel 2021,Phil Kessel,2021,"C, R",33.0,71,208,82.0,82.0,82.0,82,82,0.0,13.9224,1.2928000000000002
Phil Kessel 2022,Phil Kessel,2022,"C, R",34.0,71,208,82.0,82.0,82.0,82,82,0.0,14.1985,2.2639
Phil Kessel 2023,Phil Kessel,2023,"C, R",34.999,71,208,82.0,82.0,82.0,82,82,0.0,13.9114,1.9988000000000001
Nicklas Backstrom 2010,Nicklas Backstrom,2010,C,21.857,73,202,,,82.0,82,82,0.0,15.1974,2.2148
Nicklas Backstrom 2011,Nicklas Backstrom,2011,C,22.856,73,202,,82.0,82.0,82,77,-5.0,15.7234,2.9783
Nicklas Backstrom 2015,Nicklas Backstrom,2015,C,26.856,73,202,77.0,42.0,82.0,82,82,11.25,15.1067,1.6468000000000003
Nicklas Backstrom 2016,Nicklas Backstrom,2016,C,27.856,73,202,42.0,82.0,82.0,82,75,3.0,16.4563,2.0009
Nicklas Backstrom 2017,Nicklas Backstrom,2017,C,28.858,73,202,82.0,82.0,82.0,75,82,1.75,15.2191,2.1026
Nicklas Backstrom 2018,Nicklas Backstrom,2018,C,29.857,73,202,82.0,82.0,75.0,82,81,0.75,14.4923,2.5749
Nicklas Backstrom 2019,Nicklas Backstrom,2019,C,30.856,73,202,82.0,75.0,82.0,81,80,0.0,15.2051,2.1921999999999997
Nicklas Backstrom 2020,Nicklas Backstrom,2020,C,31.856,73,202,75.0,82.0,81.0,80,71,-8.5,15.306,2.401
Nicklas Backstrom 2021,Nicklas Backstrom,2021,C,32.858,73,202,82.0,81.0,80.0,71,80,1.5,14.9536,2.368
Jonathan Toews 2010,Jonathan Toews,2010,C,21.424,74,201,,,64.0,82,76,3.0,14.0061,2.4554
Jonathan Toews 2011,Jonathan Toews,2011,C,22.424,74,201,,64.0,82.0,76,80,6.0,15.4178,2.1506
Jonathan Toews 2012,Jonathan Toews,2012,C,23.423,74,201,64.0,82.0,76.0,80,59,-16.5,15.715,2.3385
Jonathan Toews 2015,Jonathan Toews,2015,C,26.424,74,201,80.0,59.0,80.0,76,81,7.25,15.7395,2.4076
Jonathan Toews 2016,Jonathan Toews,2016,C,27.423,74,201,59.0,80.0,76.0,81,80,6.0,14.8097,2.3008
Jonathan Toews 2017,Jonathan Toews,2017,C,28.425,74,201,80.0,76.0,81.0,80,72,-7.25,15.3854,2.0474
Jonathan Toews 2018,Jonathan Toews,2018,C,29.424,74,201,76.0,81.0,80.0,72,74,-3.25,16.1794,2.1118
Jonathan Toews 2019,Jonathan Toews,2019,C,30.424,74,201,81.0,80.0,72.0,74,82,5.25,14.8428,2.1851
Jonathan Toews 2020,Jonathan Toews,2020,C,31.423,74,201,80.0,72.0,74.0,82,82,5.0,15.9827,2.5637
Alex Killorn 2015,Alex Killorn,2015,L,25.047,73,194,,,64.0,82,71,-2.0,14.7122,1.6412
Alex Killorn 2016,Alex Killorn,2016,L,26.046,73,194,,64.0,82.0,71,81,8.666666666666671,14.0641,2.0429
Alex Killorn 2017,Alex Killorn,2017,L,27.048,73,194,64.0,82.0,71.0,81,81,6.5,14.0243,1.7429999999999999
Alex Killorn 2018,Alex Killorn,2018,L,28.047,73,194,82.0,71.0,81.0,81,82,3.25,14.1593,1.2555
Alex Killorn 2019,Alex Killorn,2019,L,29.047,73,194,71.0,81.0,81.0,82,82,3.25,11.9443,2.3279
Alex Killorn 2020,Alex Killorn,2020,L,30.046,73,194,81.0,81.0,82.0,82,80,-1.5,11.5654,2.0878
Alex Killorn 2021,Alex Killorn,2021,L,31.048,73,194,81.0,82.0,82.0,80,82,0.75,13.0083,2.4419000000000004
Alex Killorn 2022,Alex Killorn,2022,L,32.047,73,194,82.0,82.0,80.0,82,82,0.5,13.0182,1.8928999999999998
Alex Killorn 2023,Alex Killorn,2023,L,33.047,73,194,82.0,80.0,82.0,82,82,0.5,13.6811,2.4067
Jamie Benn 2012,Jamie Benn,2012,L,22.205,74,205,,,82.0,69,71,-4.5,14.0785,2.4089
Jamie Benn 2013,Jamie Benn,2013,L,23.207,74,205,,82.0,69.0,71,70,-4.0,15.1021,2.9097
Jamie Benn 2014,Jamie Benn,2014,L,24.206,74,205,82.0,69.0,71.0,70,81,8.0,16.1305,2.0866
Jamie Benn 2015,Jamie Benn,2015,L,25.205,74,205,69.0,71.0,70.0,81,82,9.25,14.7321,2.8659999999999997
Jamie Benn 2016,Jamie Benn,2016,L,26.205,74,205,71.0,70.0,81.0,82,82,6.0,14.9026,2.8969000000000005
Jamie Benn 2017,Jamie Benn,2017,L,27.207,74,205,70.0,81.0,82.0,82,77,-1.75,15.2665,2.5881
Jamie Benn 2018,Jamie Benn,2018,L,28.206,74,205,81.0,82.0,82.0,77,82,1.5,14.7825,2.2140000000000004
Jamie Benn 2019,Jamie Benn,2019,L,29.205,74,205,82.0,82.0,77.0,82,78,-2.75,15.3762,2.6174
Jamie Benn 2020,Jamie Benn,2020,L,30.205,74,205,82.0,77.0,82.0,78,81,1.25,15.2222,2.1223
Jamie Benn 2021,Jamie Benn,2021,L,31.207,74,205,77.0,82.0,78.0,81,76,-3.5,13.6565,1.5919
Jamie Benn 2022,Jamie Benn,2022,L,32.206,74,205,82.0,78.0,81.0,76,82,2.75,14.6298,2.0507
Jamie Benn 2023,Jamie Benn,2023,L,33.206,74,205,78.0,81.0,76.0,82,82,2.75,13.9236,1.7867000000000002
Nick Bonino 2016,Nick Bonino,2016,C,27.448,73,195,50.0,46.0,77.0,75,63,1.0,13.0802,2.0795
Nick Bonino 2017,Nick Bonino,2017,C,28.45,73,195,46.0,77.0,75.0,63,80,14.75,11.9053,2.08
Nick Bonino 2018,Nick Bonino,2018,C,29.449,73,195,77.0,75.0,63.0,80,71,-2.75,12.6019,1.4878999999999998
Nick Bonino 2019,Nick Bonino,2019,C,30.448,73,195,75.0,63.0,80.0,71,81,8.75,12.8683,1.6418000000000001
Nick Bonino 2020,Nick Bonino,2020,C,31.448,73,195,63.0,80.0,71.0,81,79,5.25,12.7082,1.8068999999999997
Nick Bonino 2021,Nick Bonino,2021,C,32.45,73,195,80.0,71.0,81.0,79,80,2.25,12.4669,2.4422
Nick Bonino 2022,Nick Bonino,2022,C,33.449,73,195,71.0,81.0,79.0,80,80,2.25,11.0212,2.0787
Nick Bonino 2023,Nick Bonino,2023,C,34.449,73,195,81.0,79.0,80.0,80,62,-18.0,13.1273,1.0284
Pat Maroon 2021,Pat Maroon,2021,L,32.442,75,234,,,74.0,75,80,5.5,10.7776,1.7397
Pat Maroon 2022,Pat Maroon,2022,L,33.441,75,234,,74.0,75.0,80,81,4.666666666666671,9.8645,1.5482
Pat Maroon 2023,Pat Maroon,2023,L,34.44,75,234,74.0,75.0,80.0,81,80,2.5,11.0747,1.4046
James van Riemsdyk 2015,James van Riemsdyk,2015,L,25.411,75,208,75.0,43.0,82.0,80,82,12.0,16.4402,1.9161
James van Riemsdyk 2019,James van Riemsdyk,2019,L,29.411,75,208,82.0,40.0,82.0,81,66,-5.25,12.5897,2.0004
James van Riemsdyk 2020,James van Riemsdyk,2020,L,30.41,75,208,40.0,82.0,81.0,66,77,9.75,13.8242,2.3017000000000003
James van Riemsdyk 2021,James van Riemsdyk,2021,L,31.412,75,208,82.0,81.0,66.0,77,82,5.5,12.2487,2.3007999999999997
James van Riemsdyk 2022,James van Riemsdyk,2022,L,32.412,75,208,81.0,66.0,77.0,82,82,5.5,13.7759,2.4110000000000005
James van Riemsdyk 2023,James van Riemsdyk,2023,L,33.411,75,208,66.0,77.0,82.0,82,61,-15.75,13.4636,1.5761
Sam Gagner 2010,Sam Gagner,2010,C,20.143,71,201,,,79.0,76,68,-9.5,13.4081,1.7664
Sam Gagner 2011,Sam Gagner,2011,C,21.142,71,201,,79.0,76.0,68,68,-6.333333333333329,13.535,1.5645
Sam Gagner 2012,Sam Gagner,2012,C,22.142,71,201,79.0,76.0,68.0,68,75,2.25,14.4083,1.9597000000000002
Sam Gagner 2013,Sam Gagner,2013,C,23.144,71,201,76.0,68.0,68.0,75,82,10.25,14.6669,1.9089999999999998
Sam Gagner 2014,Sam Gagner,2014,C,24.143,71,201,68.0,68.0,75.0,82,67,-6.25,14.8469,1.768
Sam Gagner 2015,Sam Gagner,2015,C,25.142,71,201,68.0,75.0,82.0,67,81,8.0,15.3572,1.6909999999999998
Sam Gagner 2016,Sam Gagner,2016,C,26.142,71,201,75.0,82.0,67.0,81,53,-23.25,14.9558,1.4364
Logan Couture 2013,Logan Couture,2013,C,23.513,73,206,,25.0,79.0,80,82,20.666666666666664,14.7492,1.8815
Logan Couture 2014,Logan Couture,2014,C,24.513,73,206,25.0,79.0,80.0,82,65,-1.5,14.0781,2.1310000000000002
Logan Couture 2015,Logan Couture,2015,C,25.512,73,206,79.0,80.0,82.0,65,82,5.5,14.1679,2.4106
Logan Couture 2016,Logan Couture,2016,C,26.511,73,206,80.0,82.0,65.0,82,52,-25.25,14.3882,2.085
Logan Couture 2019,Logan Couture,2019,C,29.512,73,206,82.0,52.0,73.0,78,81,9.75,14.0372,2.0276
Logan Couture 2020,Logan Couture,2020,C,30.511,73,206,52.0,73.0,78.0,81,61,-10.0,14.1185,2.5709
Logan Couture 2021,Logan Couture,2021,C,31.514,73,206,73.0,78.0,81.0,61,77,3.75,14.0157,2.3051
Logan Couture 2022,Logan Couture,2022,C,32.513,73,206,78.0,81.0,61.0,77,77,2.75,14.6912,1.8493
Logan Couture 2023,Logan Couture,2023,C,33.512,73,206,81.0,61.0,77.0,77,82,8.0,14.4898,1.936
David Perron 2010,David Perron,2010,L,21.345,73,196,,,62.0,81,82,10.5,11.2743,2.2995
David Perron 2015,David Perron,2015,L,26.344,73,196,10.0,57.0,82.0,78,81,24.25,15.7983,2.0936000000000003
David Perron 2016,David Perron,2016,L,27.344,73,196,57.0,82.0,78.0,81,71,-3.5,14.6753,1.6153
David Perron 2017,David Perron,2017,L,28.346,73,196,82.0,78.0,81.0,71,82,4.0,13.1202,1.5459
David Perron 2018,David Perron,2018,L,29.345,73,196,78.0,81.0,71.0,82,70,-8.0,14.0272,1.6693
David Perron 2019,David Perron,2019,L,30.344,73,196,81.0,71.0,82.0,70,57,-19.0,15.0395,2.6787
David Perron 2022,David Perron,2022,L,33.345,73,196,70.0,57.0,83.0,82,67,-6.0,15.7792,2.5122999999999998
David Perron 2023,David Perron,2023,L,34.345,73,196,57.0,83.0,82.0,67,82,9.75,14.2627,1.9464000000000001
Patrick Kane 2010,Patrick Kane,2010,R,20.866,70,177,,,82.0,80,82,1.0,14.4375,1.8182
Patrick Kane 2011,Patrick Kane,2011,R,21.865,70,177,,82.0,80.0,82,73,-8.333333333333329,15.7547,2.6938
Patrick Kane 2012,Patrick Kane,2012,R,22.864,70,177,82.0,80.0,82.0,73,82,2.75,15.9758,2.5209
Patrick Kane 2013,Patrick Kane,2013,R,23.866,70,177,80.0,82.0,73.0,82,80,0.75,16.6411,2.3743000000000003
Patrick Kane 2014,Patrick Kane,2014,R,24.866,70,177,82.0,73.0,82.0,80,69,-10.25,17.1106,2.835
Patrick Kane 2015,Patrick Kane,2015,R,25.865,70,177,73.0,82.0,80.0,69,61,-15.0,16.2911,2.3486
Patrick Kane 2016,Patrick Kane,2016,R,26.865,70,177,82.0,80.0,69.0,61,82,9.0,16.1533,2.5575
Patrick Kane 2017,Patrick Kane,2017,R,27.867,70,177,80.0,69.0,61.0,82,82,9.0,17.2209,2.9318
Patrick Kane 2018,Patrick Kane,2018,R,28.866,70,177,69.0,61.0,82.0,82,82,8.5,17.8868,2.6999
Patrick Kane 2019,Patrick Kane,2019,R,29.865,70,177,61.0,82.0,82.0,82,81,4.25,16.7033,2.3655
Patrick Kane 2020,Patrick Kane,2020,R,30.865,70,177,82.0,82.0,82.0,81,82,0.25,18.7019,3.1686
Patrick Kane 2021,Patrick Kane,2021,R,31.867,70,177,82.0,82.0,81.0,82,80,-1.75,17.4914,2.9892000000000003
Patrick Kane 2022,Patrick Kane,2022,R,32.866,70,177,82.0,81.0,82.0,80,78,-3.25,18.1524,2.5842
Patrick Kane 2023,Patrick Kane,2023,R,33.865,70,177,81.0,82.0,80.0,78,73,-7.25,17.9673,2.6115999999999997
Evgenii Dadonov 2020,Evgenii Dadonov,2020,R,30.555,71,189,,,74.0,82,81,3.0,14.9961,2.5373
Evgenii Dadonov 2021,Evgenii Dadonov,2021,R,31.557,71,189,,74.0,82.0,81,80,1.0,13.6348,1.9133
Evgenii Dadonov 2022,Evgenii Dadonov,2022,R,32.557,71,189,74.0,82.0,81.0,80,78,-1.25,12.6236,1.6419000000000001
Evgenii Dadonov 2023,Evgenii Dadonov,2023,R,33.556,71,189,82.0,81.0,80.0,78,73,-7.25,13.4143,2.0071
Mikael Backlund 2018,Mikael Backlund,2018,C,28.543,72,206,76.0,52.0,82.0,81,82,9.25,13.292,1.8947
Mikael Backlund 2019,Mikael Backlund,2019,C,29.542,72,206,52.0,82.0,81.0,82,77,2.75,14.4984,1.5645
Mikael Backlund 2020,Mikael Backlund,2020,C,30.542,72,206,82.0,81.0,82.0,77,82,1.5,14.8537,2.2558000000000002
Mikael Backlund 2021,Mikael Backlund,2021,C,31.544,72,206,81.0,82.0,77.0,82,79,-1.5,14.7926,1.7963
Mikael Backlund 2022,Mikael Backlund,2022,C,32.543,72,206,82.0,77.0,82.0,79,82,2.0,14.1204,1.8885
Mikael Backlund 2023,Mikael Backlund,2023,C,33.542,72,206,77.0,82.0,79.0,82,82,2.0,13.65,1.7154
Max Pacioretty 2014,Max Pacioretty,2014,L,24.863,74,217,52.0,37.0,79.0,75,73,12.25,13.3549,2.757
Max Pacioretty 2015,Max Pacioretty,2015,L,25.862,74,217,37.0,79.0,75.0,73,80,14.0,14.4053,2.3964
Max Pacioretty 2016,Max Pacioretty,2016,L,26.862,74,217,79.0,75.0,73.0,80,82,5.25,15.2512,2.508
Max Pacioretty 2017,Max Pacioretty,2017,L,27.864,74,217,75.0,73.0,80.0,82,81,3.5,14.3874,2.3395
Max Pacioretty 2018,Max Pacioretty,2018,L,28.863,74,217,73.0,80.0,82.0,81,64,-15.0,15.5103,2.4833999999999996
Max Pacioretty 2019,Max Pacioretty,2019,L,29.863,74,217,80.0,82.0,81.0,64,66,-10.75,14.2221,1.3843
Max Pacioretty 2020,Max Pacioretty,2020,L,30.862,74,217,82.0,81.0,64.0,66,83,9.75,14.2293,2.0444
Max Pacioretty 2021,Max Pacioretty,2021,L,31.864,74,217,81.0,64.0,66.0,83,70,-3.5,15.331,2.5907
Jakub Voracek 2011,Jakub Voracek,2011,R,21.129,74,216,,,80.0,81,80,-0.5,13.0255,2.0473
Jakub Voracek 2012,Jakub Voracek,2012,R,22.128,74,216,,80.0,81.0,80,78,-2.3333333333333286,13.9535,2.0425
Jakub Voracek 2013,Jakub Voracek,2013,R,23.13,74,216,80.0,81.0,80.0,78,82,2.25,12.353,2.3663000000000003
Jakub Voracek 2014,Jakub Voracek,2014,R,24.129,74,216,81.0,80.0,78.0,82,82,1.75,13.5635,2.6726
Jakub Voracek 2015,Jakub Voracek,2015,R,25.129,74,216,80.0,78.0,82.0,82,82,1.5,13.8167,2.0654000000000003
Jakub Voracek 2016,Jakub Voracek,2016,R,26.128,74,216,78.0,82.0,82.0,82,73,-8.0,15.2888,2.2972
Jakub Voracek 2017,Jakub Voracek,2017,R,27.13,74,216,82.0,82.0,82.0,73,82,2.25,15.0171,1.7514
Jakub Voracek 2018,Jakub Voracek,2018,R,28.129,74,216,82.0,82.0,73.0,82,82,2.25,15.4502,1.7522000000000002
Jakub Voracek 2019,Jakub Voracek,2019,R,29.129,74,216,82.0,73.0,82.0,82,78,-1.75,15.952,2.2935
Jakub Voracek 2020,Jakub Voracek,2020,R,30.128,74,216,73.0,82.0,82.0,78,81,2.25,15.3647,2.4031000000000002
Jakub Voracek 2021,Jakub Voracek,2021,R,31.13,74,216,82.0,82.0,78.0,81,77,-3.75,13.9614,2.4291
Jakub Voracek 2022,Jakub Voracek,2022,R,32.13,74,216,82.0,78.0,81.0,77,79,-0.5,14.2399,2.7825
Lars Eller 2013,Lars Eller,2013,C,23.401,74,205,,7.0,77.0,79,78,23.666666666666664,12.942,1.2324
Lars Eller 2014,Lars Eller,2014,C,24.4,74,205,7.0,77.0,79.0,78,77,16.75,12.6094,2.5861
Lars Eller 2015,Lars Eller,2015,C,25.4,74,205,77.0,79.0,78.0,77,77,-0.75,13.4383,1.2177
Lars Eller 2016,Lars Eller,2016,C,26.399,74,205,79.0,78.0,77.0,77,79,1.25,13.6853,1.3095
Lars Eller 2017,Lars Eller,2017,C,27.401,74,205,78.0,77.0,77.0,79,81,3.25,12.9582,1.4067000000000003
Lars Eller 2018,Lars Eller,2018,C,28.401,74,205,77.0,77.0,79.0,81,81,2.5,11.5488,1.4111
Lars Eller 2019,Lars Eller,2019,C,29.4,74,205,77.0,79.0,81.0,81,81,1.5,12.2693,1.9320000000000002
Lars Eller 2020,Lars Eller,2020,C,30.399,74,205,79.0,81.0,81.0,81,81,0.5,12.9068,1.7216999999999998
Lars Eller 2021,Lars Eller,2021,C,31.401,74,205,81.0,81.0,81.0,81,64,-17.0,12.7519,2.114
Lars Eller 2022,Lars Eller,2022,C,32.401,74,205,81.0,81.0,81.0,64,72,-4.75,13.4788,1.9222
Lars Eller 2023,Lars Eller,2023,C,33.4,74,205,81.0,81.0,64.0,72,84,9.5,13.3007,1.8169
Wayne Simmonds 2011,Wayne Simmonds,2011,R,22.098,74,184,,,82.0,78,80,0.0,13.6167,2.2032
Wayne Simmonds 2012,Wayne Simmonds,2012,R,23.097,74,184,,82.0,78.0,80,82,2.0,12.5152,1.738
Wayne Simmonds 2013,Wayne Simmonds,2013,R,24.099,74,184,82.0,78.0,80.0,82,76,-4.5,12.6276,1.9122
Wayne Simmonds 2014,Wayne Simmonds,2014,R,25.099,74,184,78.0,80.0,82.0,76,82,3.0,12.3293,1.7303000000000002
Wayne Simmonds 2015,Wayne Simmonds,2015,R,26.098,74,184,80.0,82.0,76.0,82,75,-5.0,13.3146,1.9784
Wayne Simmonds 2016,Wayne Simmonds,2016,R,27.097,74,184,82.0,76.0,82.0,75,81,2.25,13.6449,1.5244
Wayne Simmonds 2017,Wayne Simmonds,2017,R,28.099,74,184,76.0,82.0,75.0,81,82,3.5,13.5883,2.1261
Wayne Simmonds 2018,Wayne Simmonds,2018,R,29.099,74,184,82.0,75.0,81.0,82,75,-5.0,13.7394,1.4379
Wayne Simmonds 2019,Wayne Simmonds,2019,R,30.098,74,184,75.0,81.0,82.0,75,79,0.75,13.8989,1.6117
Wayne Simmonds 2020,Wayne Simmonds,2020,R,31.097,74,184,81.0,82.0,75.0,79,80,0.75,12.9051,1.2947
Wayne Simmonds 2021,Wayne Simmonds,2021,R,32.099,74,184,82.0,75.0,79.0,80,55,-24.0,12.2184,1.1554
Steven Stamkos 2011,Steven Stamkos,2011,C,20.647,72,182,,,79.0,82,82,1.5,14.5415,2.6669
Steven Stamkos 2012,Steven Stamkos,2012,C,21.646,72,182,,79.0,82.0,82,82,1.0,15.2811,2.5857
Steven Stamkos 2013,Steven Stamkos,2013,C,22.648,72,182,79.0,82.0,82.0,82,82,0.75,17.6683,2.9818000000000002
Steven Stamkos 2020,Steven Stamkos,2020,C,29.646,72,182,77.0,17.0,78.0,82,67,3.5,14.075,2.9112999999999998
Steven Stamkos 2021,Steven Stamkos,2021,C,30.648,72,182,17.0,78.0,82.0,67,55,-6.0,14.5371,3.4032999999999998
Josh Bailey 2011,Josh Bailey,2011,R,20.997,73,200,,,68.0,73,70,-0.5,12.4678,1.5822
Josh Bailey 2012,Josh Bailey,2012,R,21.996,73,200,,68.0,73.0,70,80,9.666666666666671,13.0707,1.0493000000000001
